urun_id,urun_puan,ekran_ekran_boyutu,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,özelli̇kler_suya_dayanıklılık,ekran_ekran_teknolojisi_Dynamic AMOLED,ekran_ekran_teknolojisi_IPS LCD,ekran_ekran_teknolojisi_OLED,ekran_ekran_teknolojisi_PLS,ekran_ekran_teknolojisi_Super AMOLED,ekran_ekran_teknolojisi_TFT LCD,ekran_ekran_çözünürlüğü_standardı_FHD+,ekran_ekran_çözünürlüğü_standardı_HD,ekran_ekran_çözünürlüğü_standardı_HD+,ekran_ekran_çözünürlüğü_standardı_QHD,ekran_ekran_çözünürlüğü_standardı_QHD+,ekran_ekran_çözünürlüğü_standardı_SD,kamera_video_kayıt_çözünürlüğü_1440p (Quad HD) 2K,kamera_video_kayıt_çözünürlüğü_2160p (Ultra HD) 4K,kamera_video_kayıt_çözünürlüğü_4320p (Ultra HD) 8K,kamera_video_kayıt_çözünürlüğü_480p,kamera_video_kayıt_çözünürlüğü_720p (HD),kamera_video_kayıt_çözünürlüğü_Unknown,tasarim_gövde_malzemesi_kapak_Cam,tasarim_gövde_malzemesi_kapak_Cam | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Cam | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Fiberglass,tasarim_gövde_malzemesi_kapak_Fiberglass | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Metal,tasarim_gövde_malzemesi_kapak_Plastik,tasarim_gövde_malzemesi_kapak_Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Plastik (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_PoliKarbonat (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_Polikarbonat,tasarim_gövde_malzemesi_kapak_Polimer (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Unknown,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_BlackBerry OS,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_iOS
716,38.0,6.51,60.0,5000.0,1,18.0,0,50.0,0.0,30.0,16.0,8.0,12.0,684.45,4.0,64.0,8.4,193.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
717,43.0,6.4,90.0,5000.0,1,15.0,0,48.0,1.0,30.0,13.0,8.0,12.0,684.45,4.0,64.0,8.4,186.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
718,41.0,6.5,60.0,6000.0,1,18.0,0,48.0,0.0,60.0,8.0,8.0,12.0,684.45,4.0,128.0,9.6,209.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
720,68.0,6.7,120.0,4800.0,1,25.0,1,12.0,1.0,24.0,10.0,8.0,5.0,684.45,8.0,128.0,7.8,202.0,0.0,1,1,1,1,5.0,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
721,43.0,6.53,60.0,6000.0,1,18.0,0,48.0,0.0,30.0,8.0,8.0,11.0,253.6,4.0,64.0,9.6,198.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
722,30.0,6.53,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,8.0,12.0,684.45,4.0,64.0,9.0,196.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
723,34.0,6.53,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,8.0,12.0,684.45,4.0,128.0,9.0,196.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
724,40.0,6.5,60.0,5000.0,1,18.0,0,12.0,0.0,30.0,16.0,8.0,11.0,684.45,4.0,64.0,8.9,192.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
725,25.0,6.1,60.0,3400.0,0,30.0,0,13.0,0.0,30.0,8.0,8.0,16.0,684.45,3.0,32.0,8.45,160.0,0.0,1,1,1,1,4.2,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
726,31.0,6.22,60.0,5000.0,1,18.0,0,12.0,0.0,30.0,8.0,8.0,12.0,684.45,2.0,32.0,9.4,188.0,0.0,1,1,1,1,4.2,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
727,36.0,6.59,60.0,4000.0,0,30.0,0,16.0,0.0,30.0,16.0,8.0,12.0,254.2,4.0,128.0,8.8,196.8,0.0,1,1,1,1,4.2,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
728,55.0,6.5,60.0,3174.0,1,15.0,1,12.0,1.0,60.0,7.0,6.0,7.0,831.2,4.0,512.0,7.7,208.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
729,32.0,5.84,60.0,3000.0,1,18.0,0,16.0,0.0,30.0,16.0,8.0,16.0,128.6,4.0,64.0,7.4,145.0,0.0,1,1,1,1,4.2,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
730,28.0,5.9,60.0,3340.0,0,30.0,0,16.0,0.0,30.0,13.0,8.0,16.0,684.45,4.0,64.0,7.5,164.0,0.0,1,1,1,1,4.2,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
731,6.0,4.0,60.0,1500.0,0,30.0,0,5.0,0.0,30.0,2.0,2.0,6.0,684.45,512.0,4.0,10.2,130.0,0.0,0,0,1,1,4.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
733,44.0,6.74,90.0,5000.0,1,45.0,0,50.0,0.0,30.0,8.0,8.0,12.0,256.7,8.0,256.0,7.74,191.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
734,80.0,6.3,120.0,4400.0,1,25.0,1,50.0,1.0,30.0,10.0,8.0,4.0,1770300.0,12.0,1.0,12.1,239.0,0.0,1,1,1,1,5.3,1.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
735,75.0,6.8,120.0,6500.0,1,80.0,0,50.0,1.0,30.0,16.0,8.0,4.0,2158900.0,16.0,512.0,8.9,229.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
736,42.0,6.56,90.0,5000.0,1,15.0,0,50.0,0.0,30.0,8.0,8.0,12.0,270.6,8.0,128.0,8.39,185.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
737,39.0,6.6,90.0,5000.0,0,30.0,0,50.0,0.0,30.0,8.0,8.0,12.0,684.45,8.0,256.0,8.4,192.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
738,39.0,6.56,60.0,5000.0,1,15.0,0,50.0,0.0,30.0,8.0,8.0,12.0,265.5,4.0,128.0,8.09,186.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
739,55.0,6.78,120.0,4700.0,1,66.0,0,50.0,0.0,30.0,16.0,8.0,6.0,552.1,8.0,256.0,8.75,210.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
740,43.0,6.7,90.0,5000.0,1,25.0,0,50.0,0.0,60.0,13.0,8.0,6.0,306.1,4.0,128.0,8.8,194.0,0.0,1,1,1,1,5.1,0.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
741,59.0,6.67,120.0,4500.0,1,120.0,0,108.0,0.0,30.0,16.0,8.0,6.0,557.9,8.0,256.0,8.34,204.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
742,48.0,6.64,90.0,5000.0,1,44.0,0,50.0,0.0,30.0,16.0,8.0,6.0,341.5,8.0,256.0,8.07,202.0,0.0,1,1,1,1,5.1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
744,44.0,6.82,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,12.0,270.5,8.0,128.0,8.32,198.0,0.0,1,1,1,1,5.1,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
745,32.0,6.6,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,4.0,12.0,684.45,3.0,64.0,8.9,193.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
746,57.0,6.6,144.0,5080.0,1,67.0,0,64.0,0.0,30.0,16.0,8.0,5.0,840.5,8.0,128.0,8.87,200.0,0.0,1,1,1,1,5.3,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
747,47.0,6.6,90.0,5000.0,1,25.0,0,50.0,1.0,30.0,8.0,8.0,6.0,304.9,6.0,128.0,8.4,195.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
748,60.0,6.67,120.0,4500.0,1,67.0,0,64.0,1.0,60.0,20.0,8.0,7.0,840.5,8.0,256.0,7.7,195.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
749,48.0,6.6,120.0,5000.0,1,25.0,0,50.0,0.0,30.0,8.0,8.0,8.0,434.1,4.0,128.0,8.4,198.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
750,45.0,6.43,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,13.0,8.0,6.0,312.4,4.0,64.0,8.09,179.0,0.0,1,1,1,1,5.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
751,41.0,6.51,60.0,5000.0,1,18.0,0,50.0,0.0,30.0,16.0,8.0,12.0,684.45,4.0,128.0,8.4,193.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
752,38.0,6.8,60.0,6000.0,1,18.0,0,13.0,0.0,30.0,8.0,8.0,12.0,684.45,6.0,128.0,9.1,212.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
753,36.0,6.67,60.0,5000.0,1,18.0,0,16.0,0.0,30.0,8.0,8.0,12.0,684.45,3.0,64.0,8.9,199.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
754,45.0,6.4,90.0,5000.0,1,25.0,0,48.0,0.0,30.0,13.0,8.0,12.0,684.45,4.0,128.0,8.4,186.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
755,45.0,6.4,90.0,5000.0,1,15.0,0,48.0,1.0,30.0,13.0,8.0,12.0,684.45,4.0,128.0,8.4,186.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
757,51.0,6.55,90.0,4250.0,1,33.0,0,64.0,0.0,30.0,16.0,8.0,8.0,684.45,8.0,128.0,6.81,157.0,0.0,1,1,1,1,5.1,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
758,66.0,6.81,120.0,4600.0,1,55.0,1,108.0,1.0,30.0,20.0,8.0,5.0,684.45,8.0,256.0,8.06,196.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
760,29.0,6.52,60.0,4230.0,0,30.0,0,13.0,0.0,30.0,8.0,8.0,12.0,684.45,4.0,64.0,7.9,177.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
761,70.0,6.7,60.0,3687.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,1278900.0,6.0,512.0,7.4,228.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
762,48.0,6.67,60.0,5020.0,1,18.0,0,48.0,0.0,30.0,16.0,8.0,8.0,410.0,6.0,128.0,8.8,209.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
763,40.0,6.5,60.0,5000.0,1,18.0,0,48.0,0.0,30.0,16.0,8.0,12.0,684.45,4.0,128.0,9.0,195.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
764,21.0,5.7,60.0,3000.0,0,30.0,0,13.0,0.0,30.0,5.0,8.0,12.0,684.45,2.0,16.0,8.34,149.0,0.0,1,1,1,1,4.2,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
766,49.0,6.39,60.0,4000.0,1,18.0,0,48.0,0.0,30.0,20.0,8.0,8.0,352.8,6.0,128.0,8.8,191.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
767,32.0,6.3,60.0,5000.0,1,15.0,0,13.0,0.0,30.0,8.0,8.0,14.0,684.45,3.0,32.0,8.8,186.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
768,45.0,6.1,60.0,2942.0,1,15.0,1,12.0,1.0,60.0,7.0,6.0,7.0,736.8,3.0,128.0,8.3,194.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
769,42.0,6.18,60.0,4000.0,1,18.0,0,12.0,0.0,30.0,20.0,8.0,10.0,684.45,6.0,128.0,8.8,182.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
770,31.0,6.26,60.0,4000.0,1,10.0,0,12.0,0.0,30.0,20.0,8.0,14.0,684.45,3.0,32.0,8.2,181.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
771,39.0,5.5,60.0,2900.0,0,30.0,0,12.0,1.0,30.0,7.0,4.0,16.0,496.1,3.0,128.0,7.3,188.0,0.0,1,1,1,1,4.2,1.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
772,35.0,4.7,60.0,1960.0,0,30.0,0,12.0,1.0,30.0,7.0,4.0,16.0,441.2,2.0,128.0,7.1,138.0,0.0,1,1,1,1,4.2,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
773,59.0,6.77,120.0,5000.0,1,33.0,0,50.0,0.0,30.0,16.0,8.0,4.0,691.7,8.0,256.0,8.3,199.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
774,59.0,6.78,120.0,5200.0,1,45.0,0,50.0,1.0,30.0,50.0,8.0,6.0,418.2,8.0,256.0,7.31,178.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
775,46.0,6.7,120.0,5160.0,1,45.0,0,50.0,0.0,30.0,8.0,8.0,12.0,249.0,4.0,128.0,7.7,188.0,0.0,1,1,1,1,5.3,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
777,85.0,6.43,120.0,5150.0,1,66.0,1,50.0,1.0,60.0,20.0,8.0,4.0,1898000.0,12.0,512.0,9.2,230.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
779,43.0,6.56,90.0,5000.0,1,15.0,0,50.0,0.0,30.0,8.0,8.0,12.0,270.6,8.0,256.0,8.39,185.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
780,59.0,6.9,120.0,4000.0,1,45.0,0,64.0,0.0,30.0,32.0,8.0,6.0,734.8,8.0,256.0,6.95,194.0,0.0,1,1,1,1,5.1,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
781,76.0,6.2,120.0,4400.0,1,25.0,1,50.0,1.0,30.0,10.0,8.0,4.0,1513900.0,12.0,1.0,13.4,253.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
782,45.0,6.8,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,32.0,8.0,12.0,684.45,8.0,128.0,8.46,208.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
783,55.0,6.67,120.0,5000.0,1,33.0,0,48.0,0.0,30.0,13.0,8.0,6.0,684.45,8.0,256.0,7.98,189.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
784,48.0,6.78,120.0,5000.0,1,33.0,0,50.0,0.0,30.0,16.0,8.0,6.0,414.2,8.0,128.0,8.96,205.0,0.0,1,1,1,1,5.2,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
785,38.0,6.56,90.0,5000.0,0,30.0,0,50.0,0.0,30.0,5.0,8.0,12.0,160.7,8.0,128.0,8.4,191.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
787,36.0,6.5,60.0,5000.0,1,15.0,0,50.0,0.0,30.0,5.0,8.0,12.0,684.45,4.0,128.0,9.1,192.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
788,39.0,6.5,90.0,5000.0,1,15.0,0,50.0,0.0,30.0,5.0,8.0,8.0,684.45,4.0,128.0,9.1,195.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
789,77.0,6.1,120.0,3200.0,1,20.0,1,48.0,1.0,60.0,12.0,6.0,4.0,1432800.0,6.0,512.0,7.85,206.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
790,36.0,6.71,60.0,5000.0,1,18.0,0,50.0,0.0,30.0,5.0,8.0,6.0,317.1,4.0,64.0,8.29,190.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
791,49.0,6.43,90.0,4500.0,1,33.0,0,64.0,0.0,30.0,32.0,8.0,6.0,684.45,8.0,128.0,7.54,175.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
792,48.0,6.43,90.0,5000.0,1,33.0,0,64.0,0.0,30.0,16.0,8.0,12.0,684.45,6.0,128.0,8.09,179.5,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
793,41.0,6.5,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,12.0,255.3,4.0,64.0,8.92,181.0,0.0,1,1,1,1,5.1,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
795,45.0,6.6,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,16.0,8.0,6.0,295.3,4.0,128.0,8.4,190.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
796,19.0,5.5,60.0,3000.0,0,30.0,0,8.0,0.0,30.0,5.0,4.0,28.0,684.45,2.0,32.0,9.9,168.0,0.0,1,1,1,1,4.2,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
797,40.0,6.5,60.0,5000.0,1,15.0,0,48.0,0.0,30.0,13.0,8.0,8.0,684.45,4.0,128.0,8.9,192.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
799,41.0,6.53,60.0,6000.0,1,18.0,0,48.0,0.0,30.0,8.0,8.0,11.0,226.5,4.0,64.0,9.6,198.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
800,50.0,6.4,60.0,4500.0,1,65.0,0,64.0,0.0,30.0,32.0,8.0,8.0,684.45,8.0,128.0,8.7,182.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
801,55.0,6.7,60.0,7000.0,1,25.0,0,64.0,0.0,30.0,32.0,8.0,8.0,684.45,8.0,128.0,9.5,213.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
