urun_id,urun_fiyat,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
439,9.230044955250518,6.68,IPS LCD,HD+,90.0,6000.0,Var,44.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,278.2,8.0,256.0,8.09,199.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
440,9.392661928770137,6.4,Super AMOLED,FHD+,90.0,5000.0,Var,67.0,Yok,108.0,Yok,1080p (Full HD),30.0,16.0,8.0,6.0,427.2,8.0,128.0,7.95,178.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
441,9.36228862824824,6.78,IPS LCD,FHD+,120.0,5000.0,Var,33.0,Yok,108.0,Yok,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,434.1,12.0,256.0,8.4,206.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
442,11.1744849726039,6.8,OLED,FHD+,120.0,5600.0,Var,80.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,50.0,8.0,4.0,2051100.0,12.0,512.0,8.9,229.0,Cam | Kauçuk/Plastik (Deri Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Var
443,9.852061617773284,6.67,AMOLED,FHD+,120.0,5100.0,Var,67.0,Yok,64.0,Var,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,605.8,12.0,256.0,7.98,181.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Var
444,9.903487552536127,6.82,IPS LCD,HD+,90.0,7000.0,Var,18.0,Yok,16.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,,6.0,128.0,9.63,230.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
445,10.87804719253426,6.1,OLED,FHD+,60.0,3279.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1381900.0,6.0,512.0,7.8,172.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
446,8.631235907456897,6.52,IPS LCD,HD+,60.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.9,190.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
447,9.648659816955295,6.43,AMOLED,FHD+,60.0,5000.0,Var,33.0,Yok,48.0,Yok,1080p (Full HD),30.0,16.0,8.0,11.0,,4.0,128.0,7.95,175.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
448,7.955091816968454,5.5,Super AMOLED,HD,60.0,3000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,28.0,,1.5,16.0,7.5,171.0,Plastik,Yok,Var,Var,Var,Var,4.1,Yok,Android,Yok
449,9.878169744551839,6.68,IPS LCD,HD+,120.0,6500.0,Var,44.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,4.0,,8.0,256.0,8.39,209.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,,,Android,Var
450,9.15915233520675,6.67,AMOLED,FHD+,120.0,5000.0,Var,33.0,Yok,64.0,Yok,,,16.0,8.0,6.0,,12.0,256.0,,,,Yok,Var,Var,Var,Var,,Var,Android,Yok
451,10.250978855639774,6.7,AMOLED,FHD+,120.0,5200.0,Var,100.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,823.6,12.0,512.0,7.7,187.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Yok
452,8.946380034461487,6.56,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,32.0,8.0,12.0,260.7,8.0,256.0,8.3,190.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
453,11.759785542901755,6.7,OLED,FHD+,120.0,4441.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1740400.0,8.0,1.0,8.25,221.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
454,9.148464968258095,6.67,AMOLED,FHD+,120.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,364.8,8.0,128.0,7.85,183.5,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
455,9.466535647298144,6.78,IPS LCD,FHD+,120.0,5000.0,Var,68.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,16.0,8.0,6.0,464.2,8.0,256.0,9.0,220.0,,Var,Var,Var,Var,Var,5.0,Var,Android,Yok
456,11.012751905982572,6.2,Super AMOLED,HD+,120.0,4400.0,Var,25.0,Var,50.0,Var,4320p (Ultra HD) 8K,30.0,10.0,8.0,4.0,1513900.0,12.0,512.0,13.4,253.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
458,9.61587214452889,6.67,AMOLED,FHD+,120.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,364.8,8.0,256.0,7.85,183.5,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
459,8.658699698110269,6.56,,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,,,8.0,8.0,12.0,,4.0,128.0,8.45,,,Yok,Var,Var,Var,Var,,Var,Android,Yok
460,10.205442284274628,6.78,AMOLED,FHD+,120.0,5500.0,Var,120.0,Yok,50.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1489800.0,12.0,256.0,8.65,191.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
461,9.945350445133966,6.7,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,595.6,8.0,256.0,7.54,177.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Var
462,9.775654181026242,6.5,Super AMOLED,FHD+,120.0,5000.0,Var,25.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,13.0,8.0,5.0,485.5,8.0,256.0,8.3,197.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Yok
463,8.802522498284421,6.56,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,154.3,6.0,128.0,9.0,203.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
464,10.014572651455815,6.67,AMOLED,FHD+,120.0,5000.0,Var,120.0,Yok,108.0,Yok,4320p (Ultra HD) 8K,30.0,16.0,8.0,5.0,969.4,12.0,256.0,8.8,204.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
465,8.638667184877477,6.3,IPS LCD,FHD+,60.0,4000.0,Var,18.0,Yok,48.0,Yok,1080p (Full HD),60.0,13.0,8.0,14.0,243.3,4.0,64.0,8.1,186.0,Cam,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
467,10.789319076925574,6.8,AMOLED,FHD+,120.0,6000.0,Var,80.0,Yok,50.0,Var,4320p (Ultra HD) 8K,30.0,16.0,8.0,4.0,2088900.0,16.0,512.0,7.85,205.0,,Var,Var,Var,Var,Var,5.4,Var,Android,Var
468,10.267290730143218,6.77,AMOLED,FHD+,120.0,6000.0,Var,90.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,806.1,12.0,256.0,7.39,199.0,Cam | Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
469,10.07173638474259,6.67,AMOLED,FHD+,120.0,5110.0,Var,45.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,20.0,8.0,4.0,684.9,12.0,512.0,8.4,190.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
470,10.463003335471218,6.67,AMOLED,QHD+,120.0,5000.0,Var,120.0,Yok,50.0,Var,4320p (Ultra HD) 8K,24.0,16.0,8.0,4.0,1538700.0,12.0,512.0,8.21,209.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
471,9.581903928408666,6.7,IPS LCD,FHD+,90.0,5000.0,Var,40.0,Yok,108.0,Yok,1080p (Full HD),30.0,8.0,8.0,6.0,331.1,8.0,128.0,8.4,199.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
472,11.502875129116727,6.7,OLED,FHD+,120.0,4352.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1438500.0,6.0,512.0,7.65,240.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
474,9.50613271707527,6.4,Super AMOLED,FHD+,60.0,5000.0,Var,15.0,Yok,48.0,Yok,1080p (Full HD),30.0,20.0,8.0,12.0,221.5,4.0,128.0,8.6,185.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
478,10.547236221420816,6.7,Dynamic AMOLED,FHD+,120.0,3700.0,Var,25.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1507300.0,8.0,256.0,6.9,187.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
479,10.29695025238644,6.7,AMOLED,QHD+,120.0,5000.0,Var,80.0,Var,48.0,Var,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,,12.0,256.0,8.55,200.5,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,
480,10.819598268208338,6.6,Dynamic AMOLED,FHD+,120.0,4500.0,Var,45.0,Var,50.0,Var,4320p (Ultra HD) 8K,24.0,10.0,8.0,4.0,1038500.0,8.0,128.0,7.6,196.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
481,10.80770671532125,6.1,OLED,FHD+,60.0,3227.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1550800.0,4.0,512.0,7.65,174.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
484,10.58224418404813,6.81,AMOLED,FHD+,120.0,5000.0,Var,66.0,Var,200.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,,16.0,512.0,,,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Yok
485,9.047468439003541,6.67,IPS LCD,HD+,90.0,5000.0,Var,45.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,273.0,8.0,128.0,7.64,185.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
486,10.615500156648109,6.6,OLED,FHD+,120.0,4900.0,Var,66.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,13.0,8.0,7.0,751.8,12.0,256.0,7.95,207.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
487,9.259605661350994,6.72,IPS LCD,FHD+,90.0,5000.0,Var,33.0,Yok,64.0,Yok,1080p (Full HD),60.0,8.0,8.0,12.0,,8.0,256.0,7.89,189.5,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
488,8.756044723883495,6.56,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,12.0,,6.0,128.0,8.9,201.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
490,11.547819523947549,6.7,OLED,FHD+,120.0,4323.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1761400.0,6.0,512.0,7.85,240.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
491,9.547957667053378,6.43,AMOLED,FHD+,90.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,,6.0,128.0,8.09,179.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
492,10.86906356408504,6.7,Dynamic AMOLED,FHD+,120.0,4000.0,Var,25.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1511600.0,12.0,512.0,6.9,187.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
493,11.098277977558606,6.78,AMOLED,FHD+,165.0,6000.0,Var,65.0,,50.0,,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,,16.0,512.0,10.3,239.0,,Var,Var,Var,Var,Var,5.3,Var,Android,Var
495,8.288290588553643,6.26,IPS LCD,HD+,60.0,3800.0,Yok,,Yok,8.0,Yok,,,5.0,4.0,28.0,,2.0,32.0,9.25,214.5,,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
496,10.568236287380431,6.1,OLED,FHD+,60.0,2815.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1250400.0,4.0,256.0,7.4,164.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
498,9.528866827722945,6.3,IPS LCD,FHD+,60.0,4050.0,Var,15.0,Yok,25.0,Yok,1080p (Full HD),30.0,13.0,8.0,10.0,,4.0,64.0,9.9,218.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
499,11.356272239720003,6.5,OLED,FHD+,120.0,3149.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,18.0,6.0,3.0,2123800.0,12.0,512.0,5.64,165.0,Cam,Var,Var,Var,Var,Var,6.0,Var,iOS,Var
500,9.865670413911111,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,200.0,Var,1080p (Full HD),60.0,16.0,8.0,6.0,433.2,12.0,512.0,7.98,179.0,,Yok,Var,Var,Var,Var,5.3,Var,Android,Var
501,8.898870943732092,6.75,IPS LCD,HD+,90.0,5200.0,Var,22.5,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,222.2,6.0,128.0,8.3,204.0,Plastik,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
502,8.411412587533707,6.51,IPS LCD,HD+,60.0,3950.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,28.0,,2.0,128.0,9.2,199.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
503,10.596634733096073,6.6,PLS,FHD+,60.0,4050.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,6.0,384.7,6.0,128.0,10.2,240.0,Plastik,Var,Var,Var,Var,Var,5.3,Var,Android,Var
504,9.208839245849916,6.56,IPS LCD,HD+,90.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,269.1,6.0,128.0,8.16,190.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Yok,Android,Var
505,9.433483923290392,6.64,IPS LCD,FHD+,90.0,5000.0,Var,44.0,Yok,50.0,Yok,1080p (Full HD),30.0,16.0,8.0,6.0,341.5,8.0,128.0,8.07,202.0,,Yok,Var,Var,Var,Var,5.1,Var,Android,Var
506,8.291797105048733,5.5,IPS LCD,HD+,60.0,3000.0,Yok,,Yok,8.0,Yok,1080p (Full HD),30.0,5.0,4.0,12.0,,2.0,32.0,9.95,172.0,Plastik,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
507,9.574986263338012,6.5,IPS LCD,FHD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,255.3,4.0,128.0,8.92,181.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.1,Yok,Android,Yok
509,9.003068939502546,6.7,IPS LCD,HD+,120.0,5000.0,Var,18.0,Yok,48.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,,8.0,256.0,8.1,185.6,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,,,Android,Var
510,9.505432422602977,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,50.0,Var,1080p (Full HD),30.0,16.0,8.0,6.0,367.5,8.0,512.0,7.92,187.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
511,10.819778284410283,6.8,AMOLED,FHD+,120.0,6500.0,Var,80.0,Yok,50.0,Var,4320p (Ultra HD) 8K,30.0,16.0,8.0,4.0,2213700.0,16.0,512.0,8.9,229.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Yok
512,9.961567763612653,6.67,AMOLED,FHD+,120.0,5100.0,Var,67.0,Yok,64.0,Var,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,605.8,12.0,512.0,7.98,181.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Var
513,8.86014439413516,6.53,IPS LCD,HD+,90.0,5000.0,,,Yok,50.0,Yok,,,13.0,8.0,12.0,,6.0,128.0,,,,Yok,Var,Var,Var,Var,5.0,,Android,Yok
514,9.159052340732677,6.6,PLS,FHD+,60.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,8.0,186.9,4.0,64.0,9.1,201.0,Plastik,Yok,Var,Var,Var,Var,5.1,Yok,Android,Yok
515,10.545248539656697,6.7,Dynamic AMOLED,FHD+,120.0,3700.0,Var,25.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1258400.0,8.0,128.0,6.9,187.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
516,9.08588651075574,6.78,IPS LCD,FHD+,60.0,5000.0,Var,18.0,Yok,108.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,12.0,,8.0,128.0,9.1,213.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
518,9.72537293415441,6.47,AMOLED,FHD+,60.0,5260.0,Var,30.0,Yok,108.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,8.0,370.7,6.0,128.0,9.67,208.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
519,9.58241414305462,6.5,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,12.0,Yok,2160p (Ultra HD) 4K,30.0,8.0,8.0,11.0,208.3,3.0,64.0,9.1,195.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
520,9.182143551815821,6.78,IPS LCD,FHD+,120.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,32.0,8.0,12.0,,6.0,256.0,8.35,200.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
521,8.972934343354668,6.6,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,160.9,8.0,128.0,8.75,189.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
522,8.925220348006805,6.74,IPS LCD,HD+,90.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,254.3,4.0,128.0,7.49,182.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
523,8.090720970910867,6.82,IPS LCD,HD+,60.0,6000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,2.0,32.0,8.9,207.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
528,7.955091816968454,5.5,Super AMOLED,HD,60.0,3000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,14.0,,2.0,16.0,7.6,170.0,PoliKarbonat (Metalik Görünümlü),Yok,Var,Var,Var,Var,4.1,Yok,Android,Yok
529,9.097283649683886,6.7,IPS LCD,HD+,90.0,5000.0,Var,22.5,Yok,108.0,Yok,1080p (Full HD),30.0,16.0,8.0,12.0,,8.0,256.0,8.2,,,Yok,Var,Var,Var,Var,,,Android,Yok
530,9.137769679141348,6.78,IPS LCD,FHD+,120.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,32.0,8.0,12.0,,6.0,128.0,8.35,200.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
531,10.545315122572783,6.9,OLED,FHD+,120.0,4310.0,Var,33.0,Yok,50.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,684.669,8.0,256.0,7.0,209.0,,Var,Var,Var,Var,Var,5.2,Var,Android,Var
532,11.06819964290876,6.8,AMOLED,FHD+,120.0,6000.0,Var,80.0,Yok,50.0,Var,4320p (Ultra HD) 8K,30.0,12.0,8.0,4.0,2176000.0,16.0,512.0,8.78,246.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
533,11.218554404367652,6.7,OLED,FHD+,60.0,4383.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1417400.0,6.0,512.0,7.8,201.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
535,10.239991931497913,6.6,IPS LCD,FHD+,120.0,5000.0,Var,67.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,793.1,8.0,128.0,8.9,193.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Var
536,9.392661928770137,4.7,IPS LCD,HD+,60.0,1800.0,Yok,,Yok,8.0,Yok,1080p (Full HD),60.0,1.2,2.0,20.0,,1.0,32.0,6.9,129.0,Metal,Yok,Var,Var,Var,Var,4.0,Var,iOS,Yok
537,9.179984251961283,6.7,AMOLED,FHD+,120.0,5000.0,Var,33.0,Yok,64.0,Yok,,,16.0,8.0,6.0,413.0,8.0,256.0,7.96,,,Yok,Var,Var,Var,Var,,Var,Android,Yok
538,9.615805480084347,6.5,Super AMOLED,FHD+,90.0,5000.0,Var,25.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,415.1,8.0,256.0,8.4,200.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Yok
539,8.476577425629376,6.51,IPS LCD,HD+,60.0,4000.0,,,Yok,13.0,Yok,,,8.0,8.0,28.0,,4.0,128.0,9.45,180.0,,Yok,Var,Var,Var,Var,,,Android,Yok
542,8.748304912379623,6.56,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,9.0,203.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
543,10.18701324921291,6.78,AMOLED,FHD+,120.0,5000.0,Var,80.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,842.6,12.0,256.0,7.45,186.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
544,9.83226004324776,6.67,OLED,FHD+,120.0,5000.0,Var,,Yok,64.0,Var,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,,12.0,256.0,7.9,181.0,,Var,Var,Var,Var,Var,5.3,Var,Android,
545,8.980927207648378,6.82,IPS LCD,HD+,90.0,7000.0,Var,18.0,Yok,16.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,249.3,4.0,64.0,9.63,230.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
546,9.429556219952412,6.52,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,8.4,190.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
547,11.551674913249506,6.7,OLED,FHD+,120.0,4352.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1438500.0,6.0,1.0,7.65,240.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
549,11.082142548877775,6.6,OLED,FHD+,120.0,4360.0,Var,66.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,13.0,8.0,5.0,,8.0,256.0,8.5,195.0,Cam,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
553,8.302265794873367,5.5,Super AMOLED,HD,60.0,3100.0,Yok,,Yok,8.0,Yok,1080p (Full HD),30.0,1.9,4.0,32.0,,2.0,16.0,9.4,183.0,,Yok,Yok,Yok,Var,Var,4.0,Var,Android,Yok
554,10.085800775962026,6.67,AMOLED,FHD+,120.0,5110.0,Var,45.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,20.0,8.0,4.0,646.6,8.0,256.0,8.4,190.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
555,9.13755460225053,6.68,IPS LCD,HD+,90.0,5500.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,257.2,8.0,256.0,8.1,198.0,Plastik (Metalik Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
556,10.039189961797659,6.7,AMOLED,FHD+,120.0,5200.0,Var,100.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,792.7,8.0,256.0,7.7,187.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Yok
557,11.355101379776661,6.7,OLED,FHD+,60.0,4674.0,Var,30.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1572700.0,8.0,512.0,7.8,199.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
558,9.628458426207663,6.78,,FHD+,90.0,4000.0,,,Yok,108.0,Yok,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,398.6,8.0,128.0,8.8,204.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
559,9.261408891103667,6.67,AMOLED,FHD+,60.0,4500.0,,,Yok,64.0,Yok,,,24.0,8.0,12.0,299.2,8.0,128.0,,,,Yok,Var,Var,Var,Var,,Var,Android,Yok
560,11.686887175419702,6.1,OLED,FHD+,120.0,3274.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1791300.0,8.0,1.0,8.25,187.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
561,10.057552371534594,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,64.0,Var,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,1134500.0,12.0,256.0,7.9,181.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Var
562,9.148464968258095,6.5,PLS,HD+,90.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,8.0,,4.0,64.0,9.1,195.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
