urun_id,urun_fiyat,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
571,9.27891448913111,6.6,PLS,FHD+,60.0,5000.0,1.0,15.0,0.0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,8.0,186.9,4.0,128.0,9.1,201.0,Plastik,,1,1,1,1,5.1,0.0,Android,0.0
572,9.158099260130491,6.55,IPS LCD,HD+,90.0,5000.0,1.0,18.0,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,,6.0,128.0,8.38,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
573,8.347879464774909,6.52,IPS LCD,HD+,60.0,4000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,3.0,32.0,8.8,190.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
574,8.818687928279045,6.7,IPS LCD,HD+,120.0,5000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,249.7,4.0,128.0,8.35,188.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,0.0,Android,1.0
575,9.210140351973516,6.78,IPS LCD,FHD+,120.0,5000.0,1.0,18.0,0.0,50.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,6.0,437.6,8.0,128.0,7.7,187.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
577,9.210340371976184,6.6,IPS LCD,HD+,90.0,5000.0,1.0,18.0,0.0,50.0,0.0,1440p (Quad HD) 2K,30.0,32.0,8.0,12.0,270.7,8.0,128.0,8.75,,Plastik,,1,1,1,1,5.2,1.0,Android,1.0
578,8.811671616255069,6.8,IPS LCD,HD+,60.0,5150.0,0.0,,0.0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,273.4,8.0,256.0,9.8,210.0,,,1,1,1,1,5.0,0.0,Android,0.0
580,8.961879012677683,6.71,IPS LCD,HD+,90.0,5000.0,0.0,,0.0,8.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,146.2,4.0,128.0,8.32,200.0,Plastik,,1,1,1,1,5.4,0.0,Android,0.0
581,8.589885876809678,6.52,IPS LCD,HD+,60.0,4500.0,,,0.0,48.0,0.0,,,8.0,8.0,12.0,,6.0,128.0,8.5,196.0,,,1,1,1,1,5.0,0.0,Android,0.0
582,8.569869129511291,6.51,IPS LCD,HD+,60.0,3950.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,128.0,9.2,199.0,,,1,1,1,1,5.0,0.0,Android,0.0
583,9.491604895944155,6.43,AMOLED,FHD+,90.0,5000.0,1.0,33.0,0.0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,397.5,8.0,128.0,8.09,179.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
585,9.472704636443673,6.47,AMOLED,FHD+,60.0,5260.0,1.0,30.0,0.0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,128.0,9.67,204.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
588,8.006367567650246,2.45,TFT LCD,SD,60.0,1230.0,0.0,,0.0,5.0,0.0,480p,,,1.0,,,768.0,8.0,11.4,107.0,,,0,0,1,1,2.1,0.0,BlackBerry OS,0.0
589,8.881558488638976,6.68,IPS LCD,HD+,90.0,5500.0,1.0,15.0,0.0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,247.1,4.0,128.0,8.1,198.0,Plastik (Metalik Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
590,11.16323280235812,6.3,Dynamic AMOLED,HD+,120.0,4400.0,1.0,25.0,1.0,50.0,1.0,4320p (Ultra HD) 8K,30.0,10.0,8.0,4.0,1770300.0,12.0,256.0,12.1,239.0,Cam,,1,1,1,1,5.3,1.0,Android,1.0
591,9.597709395814938,6.67,IPS LCD,HD+,90.0,5000.0,1.0,45.0,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,334.9,8.0,256.0,7.68,186.0,,,1,1,1,1,5.0,1.0,Android,1.0
592,9.02401079378469,6.78,IPS LCD,FHD+,90.0,5000.0,1.0,18.0,0.0,64.0,0.0,1440p (Quad HD) 2K,30.0,13.0,8.0,12.0,283.3,8.0,128.0,7.7,188.0,Plastik (Cam Görünümlü),,1,1,1,1,,1.0,Android,1.0
594,9.38463311728228,6.5,Super AMOLED,FHD+,90.0,5000.0,1.0,25.0,0.0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,6.0,400.4,6.0,128.0,8.4,200.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,0.0
595,9.89520333294843,6.7,AMOLED,FHD+,120.0,5000.0,1.0,67.0,0.0,100.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,545.4,8.0,256.0,8.7,191.0,Kauçuk/Plastik (Deri Görünümlü),,1,1,1,1,5.2,1.0,Android,0.0
596,9.079665467131642,6.5,IPS LCD,FHD+,90.0,4600.0,1.0,30.0,0.0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,6.0,406.9,8.0,256.0,8.1,185.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
597,10.545342754497131,4.7,IPS LCD,HD+,60.0,2018.0,1.0,20.0,1.0,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,5.0,1354000.0,4.0,256.0,7.3,144.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
598,9.282850782994107,6.67,AMOLED,FHD+,120.0,5000.0,1.0,67.0,0.0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,6.0,128.0,8.12,202.0,Cam,,1,1,1,1,5.1,1.0,Android,1.0
599,9.798182590890704,6.62,AMOLED,FHD+,120.0,5000.0,1.0,65.0,0.0,64.0,0.0,2160p (Ultra HD) 4K,60.0,16.0,8.0,7.0,,12.0,256.0,8.96,199.8,Plastik (Cam Görünümlü),,1,1,1,1,5.2,1.0,Android,0.0
600,8.922279561145409,6.67,IPS LCD,FHD+,60.0,5020.0,1.0,18.0,0.0,48.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,396.0,4.0,64.0,8.8,209.0,Cam,,1,1,1,1,5.0,0.0,Android,1.0
605,9.022419166371733,6.74,IPS LCD,HD+,90.0,5500.0,1.0,15.0,0.0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,6.0,256.0,8.19,199.0,Plastik (Cam Görünümlü),,1,1,1,1,5.4,0.0,Android,1.0
607,10.434145214930487,6.7,AMOLED,QHD+,120.0,5000.0,1.0,65.0,0.0,50.0,1.0,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,1175000.0,12.0,256.0,8.18,189.0,Plastik (Metalik Görünümlü),,1,1,1,1,5.2,1.0,Android,0.0
608,9.55393007636626,6.67,OLED,FHD+,120.0,4000.0,1.0,66.0,0.0,50.0,0.0,2160p (Ultra HD) 4K,30.0,60.0,8.0,6.0,,8.0,128.0,6.88,168.0,Cam,,1,1,1,1,5.2,1.0,Android,0.0
609,9.819072801393764,6.6,PLS,FHD+,120.0,5000.0,1.0,25.0,0.0,50.0,0.0,2160p (Ultra HD) 4K,30.0,8.0,8.0,5.0,,6.0,128.0,8.4,198.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,0.0
610,8.474494436883122,6.52,IPS LCD,HD+,60.0,4500.0,0.0,,0.0,16.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,9.2,188.0,,,1,1,1,1,5.0,0.0,Android,0.0
612,8.630521876723241,6.5,PLS,HD+,60.0,5000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,5.0,4.0,28.0,,3.0,32.0,9.1,206.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
615,8.839769322845338,6.53,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,141.9,3.0,64.0,9.0,196.0,Plastik,,1,1,1,1,5.0,0.0,Android,1.0
616,9.210340371976184,6.53,IPS LCD,FHD+,60.0,4510.0,1.0,18.0,0.0,48.0,0.0,1080p (Full HD),30.0,25.0,8.0,12.0,240.1,6.0,128.0,8.8,190.0,Cam,,1,1,1,1,4.2,0.0,Android,0.0
617,8.476419112414682,6.53,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,132.5,2.0,32.0,9.0,196.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
620,8.88010703289685,6.82,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,8.0,256.0,8.95,216.0,,,1,1,1,1,5.0,0.0,Android,0.0
621,11.035374224028422,6.8,AMOLED,FHD+,120.0,6500.0,1.0,80.0,0.0,50.0,1.0,4320p (Ultra HD) 8K,30.0,16.0,8.0,4.0,2096100.0,12.0,256.0,8.9,229.0,Cam,,1,1,1,1,5.3,1.0,Android,0.0
622,9.346622353260958,6.67,AMOLED,FHD+,60.0,5000.0,1.0,33.0,0.0,64.0,0.0,1440p (Quad HD) 2K,30.0,32.0,8.0,12.0,283.6,8.0,256.0,7.84,188.0,,,1,1,1,1,5.0,1.0,Android,1.0
623,9.341982481027898,6.4,Super AMOLED,FHD+,90.0,5000.0,1.0,33.0,0.0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,452.9,8.0,256.0,7.95,178.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,0.0
624,9.02401079378469,6.51,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,64.0,8.19,183.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
626,10.308820318554131,6.67,AMOLED,FHD+,120.0,4700.0,1.0,120.0,0.0,64.0,0.0,2160p (Ultra HD) 4K,60.0,20.0,8.0,4.0,,12.0,256.0,8.5,210.0,Cam,,1,1,1,1,5.2,1.0,Android,0.0
627,8.710609638326888,6.7,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,48.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,128.0,8.7,207.0,,,1,1,1,1,5.0,0.0,Android,0.0
629,9.392816916758878,6.5,IPS LCD,FHD+,90.0,5000.0,1.0,18.0,0.0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,7.0,,4.0,128.0,8.92,190.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,0.0
630,9.23446599458982,6.49,IPS LCD,FHD+,90.0,4300.0,1.0,30.0,0.0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,128.0,8.95,190.0,,,1,1,1,1,5.1,1.0,Android,0.0
637,8.736368881169062,5.0,IPS LCD,HD,60.0,2300.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,28.0,,2.0,16.0,7.9,137.4,Polikarbonat,,1,1,1,1,4.1,1.0,Android,0.0
638,9.349695275000323,6.7,Super AMOLED,FHD+,90.0,5000.0,1.0,25.0,0.0,50.0,1.0,1080p (Full HD),30.0,13.0,8.0,5.0,440.5,4.0,128.0,7.5,192.0,,,1,1,1,1,5.3,1.0,Android,1.0
639,8.686488608569949,6.7,IPS LCD,HD+,120.0,5000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,243.1,3.0,64.0,8.35,188.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,0.0,Android,1.0
640,9.615805480084347,6.67,AMOLED,FHD+,120.0,5000.0,1.0,80.0,0.0,50.0,0.0,1080p (Full HD),30.0,32.0,8.0,6.0,373.8,8.0,256.0,7.79,190.0,,,1,1,1,1,5.0,1.0,Android,1.0
641,9.615805480084347,6.51,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,48.0,,1080p (Full HD),30.0,24.0,8.0,12.0,274.9,8.0,1.0,9.0,,,,1,1,1,1,5.0,,Android,0.0
642,9.445414075182084,6.4,Super AMOLED,FHD+,90.0,5000.0,1.0,67.0,0.0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,427.2,8.0,256.0,7.95,178.0,,,1,1,1,1,5.2,1.0,Android,0.0
643,8.906260588914671,6.5,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,8.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,128.0,9.1,190.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
644,9.778880788108214,6.55,AMOLED,FHD+,120.0,4300.0,1.0,67.0,0.0,108.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,598.1,8.0,256.0,7.29,173.0,Cam,,1,1,1,1,5.2,1.0,Android,0.0
645,9.063657736756419,6.58,IPS LCD,FHD+,90.0,5000.0,1.0,18.0,0.0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,7.0,382.5,4.0,128.0,8.9,200.0,,,1,1,1,1,5.1,,Android,0.0
646,9.210340371976184,6.5,PLS,HD+,60.0,5000.0,0.0,,0.0,48.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,210.8,4.0,64.0,9.1,196.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
647,8.405020637531672,6.26,IPS LCD,HD+,60.0,3800.0,0.0,,0.0,8.0,0.0,1080p (Full HD),30.0,5.0,8.0,28.0,137.2,4.0,64.0,9.25,214.5,Plastik,,1,1,1,1,4.2,0.0,Android,0.0
648,11.407564949312402,6.1,OLED,FHD+,120.0,3095.0,1.0,20.0,1.0,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1484600.0,6.0,256.0,7.65,204.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
650,8.318742252692399,5.0,TFT LCD,SD,60.0,2000.0,0.0,,0.0,5.0,0.0,720p (HD),30.0,2.0,4.0,28.0,,1.0,16.0,9.8,134.0,Plastik,,1,1,1,1,4.2,0.0,Android,0.0
651,9.457200449907708,6.51,IPS LCD,HD+,60.0,5000.0,1.0,18.0,0.0,13.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,128.0,8.4,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
652,9.925930319046618,6.67,IPS LCD,FHD+,60.0,5000.0,1.0,22.5,0.0,48.0,0.0,1080p (Full HD),60.0,8.0,8.0,14.0,221.9,4.0,128.0,9.26,206.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,0.0,Android,0.0
657,7.868445598152976,5.0,Super AMOLED,HD,60.0,2600.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,5.0,4.0,28.0,,1.5,8.0,7.9,146.0,Plastik,,1,1,1,1,4.1,0.0,Android,0.0
658,8.4252971767117,5.5,Super AMOLED,HD,60.0,3100.0,0.0,,0.0,8.0,0.0,1080p (Full HD),30.0,2.0,6.0,28.0,,2.0,16.0,8.6,162.5,,,0,0,1,1,4.0,1.0,Android,0.0
659,11.187388242559194,6.82,AMOLED,QHD+,120.0,5400.0,1.0,100.0,1.0,50.0,1.0,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,,24.0,1.0,9.15,220.0,Cam,,1,1,1,1,5.4,1.0,Android,1.0
661,8.923324744067562,6.6,IPS LCD,HD+,90.0,5000.0,0.0,,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,8.0,128.0,8.4,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
662,9.349886638921156,6.78,IPS LCD,FHD+,120.0,5000.0,1.0,33.0,0.0,108.0,0.0,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,428.6,8.0,256.0,8.25,199.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
663,8.699514748210191,6.51,IPS LCD,HD+,60.0,4500.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,5.0,4.0,12.0,,4.0,64.0,9.2,202.0,,,1,1,1,1,,,Android,0.0
664,9.711115659888671,6.78,AMOLED,FHD+,120.0,5000.0,1.0,44.0,0.0,64.0,1.0,1080p (Full HD),60.0,16.0,8.0,6.0,480.2,8.0,256.0,7.89,177.0,,,1,1,1,1,5.1,1.0,Android,1.0
665,8.974744612722734,6.52,IPS LCD,HD+,90.0,5000.0,0.0,,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.9,204.0,Cam,,1,1,1,1,5.0,0.0,Android,0.0
666,9.881047650686535,6.55,AMOLED,FHD+,120.0,4500.0,1.0,67.0,0.0,50.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,658.9,8.0,256.0,7.23,171.0,Cam,,1,1,1,1,5.2,1.0,Android,
667,9.169522544113914,6.7,PLS,HD+,60.0,5000.0,1.0,25.0,0.0,50.0,0.0,1080p (Full HD),60.0,8.0,8.0,12.0,227.1,4.0,128.0,8.8,195.0,Plastik,,1,1,1,1,5.3,0.0,Android,0.0
668,9.351760069949703,6.6,PLS,FHD+,60.0,5000.0,1.0,15.0,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,128.0,8.8,195.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
669,8.669060695351373,6.53,IPS LCD,FHD+,60.0,4250.0,1.0,18.0,0.0,64.0,0.0,,,25.0,8.0,12.0,,8.0,128.0,8.49,188.0,,,1,1,1,1,5.0,0.0,Android,0.0
671,9.615805480084347,6.5,PLS,HD+,90.0,5000.0,1.0,15.0,0.0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,64.0,9.7,214.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
673,10.25547452508821,6.7,Dynamic AMOLED,FHD+,60.0,3300.0,1.0,15.0,1.0,12.0,1.0,2160p (Ultra HD) 4K,60.0,10.0,8.0,7.0,,8.0,256.0,6.9,183.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
677,9.615805480084347,6.67,AMOLED,FHD+,120.0,5000.0,1.0,80.0,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,365.1,8.0,256.0,7.79,188.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
678,9.252700383142242,6.67,IPS LCD,HD+,90.0,5000.0,1.0,45.0,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,265.3,6.0,128.0,7.64,185.0,,,1,1,1,1,5.0,1.0,Android,1.0
679,9.179881164491475,6.74,IPS LCD,HD+,90.0,5000.0,1.0,18.0,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,241.8,6.0,128.0,8.09,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,0.0,Android,1.0
680,8.962776046120291,6.6,IPS LCD,HD+,90.0,5000.0,0.0,,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,149.5,8.0,128.0,8.5,189.0,Plastik,,1,1,1,1,,0.0,Android,0.0
681,9.957977631757798,6.7,AMOLED,FHD+,120.0,5000.0,1.0,45.0,0.0,50.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,684.6,12.0,256.0,8.55,190.0,Plastik,,1,1,1,1,5.3,1.0,Android,1.0
682,8.748304912379623,6.51,IPS LCD,HD+,60.0,4300.0,0.0,,0.0,48.0,0.0,,,8.0,8.0,12.0,,6.0,128.0,8.5,217.0,,,1,1,1,1,5.0,0.0,Android,0.0
683,10.647364918967778,6.7,Dynamic AMOLED,FHD+,120.0,3700.0,1.0,25.0,1.0,12.0,1.0,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1507300.0,8.0,512.0,6.9,187.0,Cam,,1,1,1,1,5.3,1.0,Android,1.0
684,11.225243392518447,6.7,OLED,FHD+,60.0,4325.0,1.0,20.0,1.0,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,,6.0,512.0,7.8,203.0,Cam,,1,1,1,1,5.3,1.0,iOS,1.0
685,9.53249633228804,6.82,IPS LCD,HD+,90.0,6000.0,1.0,18.0,0.0,50.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,6.0,417.1,8.0,128.0,8.7,212.0,,,1,1,1,1,5.0,1.0,Android,0.0
686,8.987321812850125,6.78,IPS LCD,FHD+,60.0,6000.0,0.0,,0.0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,265.5,4.0,128.0,9.08,205.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
687,10.12667110305036,6.78,IPS LCD,FHD+,90.0,4000.0,1.0,66.0,0.0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,,8.0,128.0,7.94,191.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
689,9.669749956979736,6.43,AMOLED,FHD+,90.0,4500.0,1.0,30.0,0.0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,12.0,256.0,7.9,170.0,,,1,1,1,1,5.1,1.0,Android,
690,9.281823473598047,6.51,IPS LCD,HD+,60.0,5000.0,1.0,18.0,0.0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,8.0,182.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
691,9.634302680518132,6.5,PLS,HD+,90.0,5000.0,1.0,15.0,0.0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,128.0,9.7,214.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
692,9.536040511615484,6.5,PLS,HD+,60.0,5000.0,1.0,15.0,0.0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,152.8,4.0,128.0,8.9,205.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
693,10.350784704892536,6.5,Super AMOLED,FHD+,120.0,4500.0,1.0,25.0,1.0,12.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,7.0,,8.0,256.0,8.4,190.0,Polimer (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
699,8.006367567650246,4.7,Super AMOLED,SD,60.0,2000.0,0.0,,0.0,5.0,0.0,720p (HD),30.0,2.0,4.0,,,1.0,8.0,8.4,130.0,Plastik,,1,1,1,1,4.1,0.0,Android,0.0
700,8.861069379588612,6.51,IPS LCD,HD+,,4000.0,,,0.0,13.0,0.0,,,5.0,8.0,28.0,,4.0,128.0,,,,,1,1,1,1,,,Android,0.0
701,8.85366542803745,6.79,IPS LCD,HD+,60.0,5000.0,,,0.0,48.0,0.0,,,16.0,8.0,12.0,,8.0,128.0,8.6,,,,1,1,1,1,5.0,1.0,Android,0.0
702,8.602186700545882,6.79,IPS LCD,HD+,60.0,5000.0,,,0.0,48.0,0.0,,,16.0,8.0,12.0,,4.0,128.0,8.6,,,,1,1,1,1,5.0,,Android,0.0
703,9.147399507239015,6.68,IPS LCD,HD+,90.0,6000.0,1.0,44.0,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,278.2,8.0,128.0,8.09,199.0,,,1,1,1,1,5.0,1.0,Android,1.0
704,9.708141544619421,6.78,AMOLED,FHD+,120.0,5000.0,1.0,45.0,1.0,50.0,1.0,1440p (Quad HD) 2K,30.0,50.0,8.0,6.0,444.8,8.0,256.0,7.75,180.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,1.0
705,9.945888779412279,6.7,OLED,FHD+,120.0,4500.0,1.0,66.0,0.0,50.0,0.0,2160p (Ultra HD) 4K,30.0,60.0,8.0,6.0,594.1,8.0,256.0,6.88,168.0,,,1,1,1,1,5.2,1.0,Android,0.0
706,9.023347923532329,6.78,IPS LCD,FHD+,90.0,5000.0,1.0,18.0,0.0,50.0,0.0,1080p (Full HD),30.0,32.0,8.0,12.0,,6.0,128.0,8.95,,,,1,1,1,1,5.0,1.0,Android,0.0
707,8.88875674784872,6.51,IPS LCD,HD+,60.0,4680.0,,,0.0,48.0,0.0,,,8.0,8.0,12.0,,6.0,128.0,9.3,189.0,,,1,1,1,1,,,Android,0.0
708,8.85366542803745,6.6,IPS LCD,HD+,90.0,5000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,230.0,4.0,128.0,8.55,186.0,,,1,1,1,1,5.0,0.0,Android,0.0
709,11.459446098657143,6.43,OLED,FHD+,120.0,5000.0,1.0,66.0,0.0,50.0,1.0,2160p (Ultra HD) 4K,60.0,16.0,8.0,4.0,1521700.0,16.0,512.0,10.1,231.0,,,1,1,1,1,5.3,1.0,Android,0.0
710,10.543647900218245,6.7,AMOLED,FHD+,120.0,4700.0,1.0,45.0,1.0,50.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1124200.0,12.0,256.0,8.6,201.2,Cam,,1,1,1,1,5.3,1.0,Android,1.0
711,9.128674681311304,6.7,PLS,HD+,60.0,5000.0,1.0,25.0,0.0,50.0,0.0,1080p (Full HD),60.0,8.0,8.0,12.0,227.1,4.0,64.0,8.8,195.0,Plastik,,1,1,1,1,5.3,0.0,Android,0.0
712,11.020336700842106,6.7,AMOLED,QHD+,120.0,5000.0,1.0,100.0,0.0,50.0,1.0,4320p (Ultra HD) 8K,24.0,16.0,8.0,4.0,1516900.0,16.0,256.0,8.53,205.0,Cam,,1,1,1,1,5.3,1.0,Android,1.0
713,10.203592144986466,6.67,AMOLED,FHD+,120.0,5000.0,1.0,120.0,0.0,108.0,1.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,5.0,,8.0,256.0,8.6,202.0,Cam,,1,1,1,1,5.3,1.0,Android,0.0
714,9.082507000466299,6.71,IPS LCD,HD+,60.0,5000.0,1.0,18.0,0.0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,6.0,317.1,4.0,128.0,8.29,190.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
716,9.350102314351341,6.51,IPS LCD,HD+,60.0,5000.0,1.0,18.0,0.0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,64.0,8.4,193.0,Plastik,,1,1,1,1,5.0,1.0,Android,1.0
717,9.602618918280172,6.4,Super AMOLED,HD+,90.0,5000.0,1.0,15.0,0.0,48.0,1.0,1080p (Full HD),30.0,13.0,8.0,12.0,,4.0,64.0,8.4,186.0,Plastik,,1,1,1,1,5.0,1.0,Android,0.0
