urun_puan,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
76.0,6.1,OLED,FHD+,120.0,3200.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1432800.0,6.0,256.0,7.85,206.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
63.0,5.4,OLED,FHD+,60.0,2425.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1289300.0,4.0,128.0,7.65,141.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
62.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,200.0,Var,1080p (Full HD),60.0,16.0,8.0,6.0,438.3,12.0,512.0,7.98,188.0,Cam,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
42.0,6.74,IPS LCD,HD+,90.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,263.6,8.0,256.0,7.84,188.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
44.0,6.79,IPS LCD,FHD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,278.5,4.0,128.0,8.17,198.5,Cam,Yok,Var,Var,Var,Var,5.3,Yok,Android,Var
52.0,6.5,Super AMOLED,FHD+,60.0,6000.0,Var,25.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,10.0,,6.0,128.0,9.3,203.0,Polikarbonat,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
72.0,6.1,OLED,FHD+,60.0,3349.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1753700.0,6.0,512.0,7.8,171.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
62.0,6.5,Super AMOLED,FHD+,120.0,4500.0,Var,25.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,7.0,743.1,6.0,128.0,8.4,190.0,Polimer (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
65.0,6.2,Dynamic AMOLED,QHD+,120.0,4000.0,Var,25.0,Var,12.0,Var,4320p (Ultra HD) 8K,24.0,10.0,8.0,7.0,759.2,8.0,128.0,7.9,163.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
47.0,6.67,IPS LCD,HD+,120.0,5000.0,Var,18.0,Yok,48.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,268.8,8.0,256.0,7.8,192.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,,Var,Android,Var
47.0,6.5,Super AMOLED,FHD+,90.0,5000.0,Var,25.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,390.7,4.0,128.0,8.4,200.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Yok
74.0,6.2,Super AMOLED,HD+,120.0,4400.0,Var,25.0,Var,50.0,Var,4320p (Ultra HD) 8K,30.0,10.0,8.0,4.0,1513900.0,12.0,256.0,13.4,253.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
62.0,6.4,Super AMOLED,FHD+,120.0,5000.0,Var,25.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,5.0,623.5,8.0,256.0,8.2,202.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
82.0,6.5,OLED,FHD+,120.0,3149.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,18.0,6.0,3.0,2123800.0,12.0,512.0,5.64,165.0,Cam,Var,Var,Var,Var,Var,6.0,Var,iOS,Var
62.0,6.78,AMOLED,FHD+,120.0,6600.0,Var,66.0,Yok,108.0,Var,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,581.4,8.0,256.0,7.98,189.0,,Var,Var,Var,Var,Var,5.1,Var,Android,Var
60.0,6.67,AMOLED,FHD+,120.0,5110.0,Var,45.0,Yok,50.0,Var,1080p (Full HD),30.0,20.0,8.0,6.0,475.5,12.0,256.0,7.99,190.0,,Var,Var,Var,Var,Var,5.3,Var,Android,Var
49.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,348.5,6.0,128.0,7.85,183.5,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
46.0,6.53,IPS LCD,FHD+,60.0,6000.0,Var,18.0,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,11.0,253.6,4.0,128.0,9.6,198.0,Plastik,Yok,Var,Var,Var,Var,5.0,,Android,Var
77.0,6.9,Dynamic AMOLED,FHD+,120.0,4300.0,Var,25.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,10.0,10.0,3.0,1943900.0,12.0,512.0,6.5,188.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
65.0,6.7,AMOLED,FHD+,120.0,5200.0,Var,100.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,792.7,8.0,256.0,7.7,187.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Yok
68.0,6.58,OLED,FHD+,90.0,4200.0,Var,40.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,7.0,,8.0,256.0,8.95,209.0,Cam,Var,Var,Var,Var,Var,5.1,Var,Android,Var
87.0,6.3,OLED,FHD+,120.0,3582.0,Var,25.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1853700.0,8.0,512.0,8.25,199.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
40.0,6.67,IPS LCD,HD+,120.0,5000.0,Var,15.0,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,254.9,4.0,128.0,8.35,189.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
84.0,6.7,OLED,FHD+,120.0,4441.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1740400.0,8.0,512.0,8.25,221.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
63.0,6.7,AMOLED,FHD+,120.0,5000.0,Var,66.0,Yok,200.0,Yok,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,701.9,12.0,512.0,7.8,183.0,,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
38.0,6.52,IPS LCD,HD+,60.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.9,190.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
77.0,6.83,AMOLED,FHD+,120.0,6500.0,Var,90.0,Yok,50.0,Var,2160p (Ultra HD) 4K,60.0,20.0,8.0,4.0,2024800.0,12.0,256.0,8.2,215.7,Cam,Var,Var,Var,Var,Var,6.0,Var,Android,Var
77.0,6.1,OLED,FHD+,60.0,3561.0,Var,25.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1517700.0,8.0,512.0,7.8,170.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
81.0,6.7,OLED,FHD+,120.0,4323.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1761400.0,6.0,1.0,7.85,240.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
39.0,6.7,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,48.0,Yok,1080p (Full HD),30.0,16.0,8.0,12.0,264.5,6.0,256.0,8.7,207.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
58.0,6.5,OLED,FHD+,60.0,3969.0,Var,18.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,7.0,,4.0,64.0,8.1,226.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
64.0,6.4,Dynamic AMOLED,QHD+,60.0,4100.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,8.0,643.7,8.0,128.0,7.8,175.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
44.0,6.67,IPS LCD,HD+,120.0,5000.0,Var,18.0,Yok,48.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,249.2,4.0,128.0,7.8,192.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,,Var,Android,Var
44.0,6.56,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,32.0,8.0,12.0,260.7,8.0,256.0,8.3,190.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
58.0,6.67,AMOLED,FHD+,120.0,4500.0,Var,67.0,Yok,64.0,Var,2160p (Ultra HD) 4K,60.0,20.0,8.0,7.0,840.9,6.0,128.0,7.7,195.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
46.0,6.6,PLS,FHD+,90.0,5000.0,Var,25.0,Yok,50.0,Var,1080p (Full HD),30.0,8.0,8.0,6.0,,4.0,128.0,8.4,195.0,Plastik,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
37.0,6.5,PLS,HD+,60.0,5000.0,Var,15.0,Yok,48.0,Yok,1080p (Full HD),30.0,13.0,8.0,8.0,,4.0,64.0,8.9,192.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
35.0,6.71,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,273.4,4.0,128.0,8.77,192.0,Plastik,Yok,Var,Var,Var,Var,5.1,Yok,Android,Yok
79.0,6.1,OLED,FHD+,120.0,3200.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1432800.0,6.0,1.0,7.85,206.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
72.0,6.73,AMOLED,QHD+,120.0,4600.0,Var,120.0,Var,50.0,Var,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,1119400.0,12.0,256.0,8.16,205.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
74.0,6.8,Dynamic AMOLED,QHD+,120.0,5000.0,Var,25.0,Var,108.0,Var,4320p (Ultra HD) 8K,24.0,40.0,8.0,5.0,986.7,12.0,256.0,8.9,229.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
58.0,5.4,OLED,FHD+,60.0,2227.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1113100.0,4.0,64.0,7.4,135.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
37.0,6.3,IPS LCD,FHD+,60.0,3750.0,Var,18.0,Yok,20.0,Yok,1080p (Full HD),60.0,24.0,8.0,12.0,229.7,4.0,64.0,7.6,172.0,Cam,Yok,Var,Var,Var,Var,4.2,Var,Android,Yok
40.0,6.74,IPS LCD,HD+,90.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,259.8,6.0,128.0,7.84,188.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
45.0,6.82,IPS LCD,HD+,90.0,7000.0,Var,18.0,Yok,16.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,,6.0,128.0,9.63,230.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
43.0,6.67,IPS LCD,HD+,90.0,5100.0,Var,45.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,11.0,249.6,6.0,128.0,7.68,186.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
48.0,6.68,IPS LCD,HD+,90.0,6000.0,Var,44.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,278.2,8.0,256.0,8.09,199.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
69.0,6.7,Dynamic AMOLED,FHD+,120.0,3700.0,Var,25.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1507300.0,8.0,256.0,6.9,187.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
44.0,6.72,IPS LCD,FHD+,90.0,5000.0,Var,33.0,Yok,64.0,Yok,1080p (Full HD),60.0,8.0,8.0,12.0,,6.0,128.0,7.89,189.5,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
58.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,585.1,8.0,128.0,7.9,187.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
74.0,6.7,OLED,FHD+,120.0,4352.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1438500.0,6.0,256.0,7.65,240.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
50.0,6.4,Super AMOLED,FHD+,60.0,6000.0,Var,15.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,10.0,313.4,6.0,128.0,8.9,191.0,Polikarbonat,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
53.0,6.47,AMOLED,FHD+,60.0,5260.0,Var,30.0,Yok,108.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,8.0,370.7,6.0,128.0,9.67,208.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
51.0,6.78,IPS LCD,FHD+,120.0,5000.0,Var,18.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,6.0,437.6,8.0,256.0,7.7,187.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
75.0,6.8,OLED,FHD+,120.0,5050.0,Var,100.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,13.0,8.0,7.0,929.2,12.0,512.0,8.4,220.0,Cam,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
86.0,6.8,OLED,FHD+,120.0,5600.0,Var,80.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,50.0,8.0,4.0,2051100.0,12.0,512.0,8.9,229.0,Cam | Kauçuk/Plastik (Deri Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Var
75.0,6.7,OLED,FHD+,120.0,4352.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1438500.0,6.0,512.0,7.65,240.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
36.0,6.5,PLS,HD+,60.0,5000.0,Var,15.0,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,152.8,4.0,64.0,8.9,205.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
54.0,6.7,Super AMOLED,FHD+,60.0,4500.0,Var,25.0,Yok,12.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,10.0,,8.0,128.0,8.7,199.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
53.0,6.78,AMOLED,FHD+,120.0,5000.0,Var,33.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,13.0,8.0,6.0,446.1,8.0,256.0,6.8,162.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
40.0,6.7,PLS,HD+,60.0,5000.0,Var,25.0,Yok,50.0,Yok,1080p (Full HD),60.0,8.0,8.0,12.0,247.7,4.0,128.0,8.0,189.0,Plastik,Yok,Var,Var,Var,Var,5.3,Yok,Android,Yok
52.0,6.78,IPS LCD,FHD+,120.0,5000.0,Var,33.0,Yok,108.0,Yok,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,439.3,8.0,256.0,8.4,206.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
61.0,6.7,AMOLED,FHD+,120.0,5000.0,Var,100.0,Yok,200.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,560.4,12.0,512.0,8.7,189.0,,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
56.0,5.8,OLED,FHD+,60.0,3046.0,Var,18.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,7.0,1144400.0,4.0,64.0,8.1,188.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
24.0,5.5,TFT LCD,FHD,60.0,3300.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,14.0,,3.0,16.0,8.0,167.0,Metal,Yok,Var,Var,Var,Var,4.1,Yok,Android,Yok
69.0,6.28,AMOLED,FHD+,120.0,4500.0,Var,67.0,Var,50.0,Var,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,1205200.0,12.0,256.0,8.16,180.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
41.0,6.4,Super AMOLED,FHD+,60.0,4000.0,Var,15.0,Yok,25.0,Yok,1080p (Full HD),30.0,25.0,8.0,10.0,274.9,6.0,64.0,7.7,166.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
52.0,6.78,IPS LCD,FHD+,120.0,5000.0,Var,45.0,Yok,64.0,Yok,1440p (Quad HD) 2K,30.0,16.0,8.0,6.0,438.0,8.0,256.0,8.58,219.0,,Yok,Var,Var,Var,Var,,Var,Android,Var
71.0,6.1,OLED,FHD+,120.0,3095.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1484600.0,6.0,256.0,7.65,204.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
31.0,6.53,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,141.9,3.0,64.0,9.0,196.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
42.0,5.5,IPS LCD,FHD,60.0,2675.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,616.8,3.0,64.0,7.5,202.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
54.0,6.67,OLED,FHD+,120.0,5000.0,Var,45.0,Yok,50.0,Yok,1080p (Full HD),30.0,32.0,8.0,6.0,374.0,8.0,256.0,7.76,187.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
58.0,6.7,OLED,FHD+,120.0,5000.0,Var,100.0,Yok,50.0,Yok,2160p (Ultra HD) 4K,30.0,60.0,8.0,7.0,595.8,12.0,256.0,6.98,195.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
58.0,6.95,IPS LCD,FHD+,144.0,5000.0,Var,33.0,Yok,100.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,1019600.0,12.0,256.0,8.0,230.0,Metal,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
85.0,6.7,OLED,FHD+,120.0,4441.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1740400.0,8.0,1.0,8.25,221.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
64.0,6.1,OLED,FHD+,60.0,2815.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1250400.0,4.0,256.0,7.4,164.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
37.0,6.53,IPS LCD,FHD+,60.0,5020.0,Var,18.0,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,280.7,4.0,64.0,9.1,198.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
30.0,4.7,IPS LCD,HD+,60.0,1960.0,Yok,,Yok,12.0,Var,2160p (Ultra HD) 4K,30.0,7.0,4.0,16.0,441.2,2.0,32.0,7.1,138.0,Alüminyum,Yok,Var,Var,Var,Var,4.2,Var,iOS,Var
66.0,6.7,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,696.6,12.0,512.0,8.75,196.0,,Var,Var,Var,Var,Var,5.2,Var,Android,Var
74.0,6.7,OLED,FHD+,60.0,4383.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1417400.0,6.0,512.0,7.8,201.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
63.0,6.7,Super AMOLED,FHD+,60.0,4300.0,Var,25.0,Var,12.0,Var,4320p (Ultra HD) 8K,24.0,10.0,8.0,7.0,,8.0,256.0,8.3,192.0,Polikarbonat,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
22.0,6.09,IPS LCD,HD+,60.0,3020.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,4.0,12.0,,2.0,32.0,8.0,150.0,,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
50.0,6.5,OLED,FHD+,60.0,3174.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,7.0,6.0,7.0,831.2,4.0,64.0,7.7,208.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
34.0,5.5,IPS LCD,FHD,60.0,2900.0,Yok,,Yok,12.0,Var,2160p (Ultra HD) 4K,30.0,7.0,4.0,16.0,496.1,3.0,32.0,7.3,188.0,Alüminyum,Yok,Var,Var,Var,Var,4.2,Var,iOS,Var
76.0,6.86,AMOLED,FHD+,120.0,4780.0,Var,67.0,Yok,50.0,Var,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,1960500.0,12.0,512.0,7.8,190.0,,Var,Var,Var,Var,Var,5.4,Var,Android,Yok
69.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,120.0,Yok,200.0,Var,4320p (Ultra HD) 8K,24.0,20.0,8.0,4.0,1345300.0,12.0,256.0,8.6,205.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
80.0,6.7,OLED,FHD+,120.0,4323.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1761400.0,6.0,512.0,7.85,240.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
62.0,6.7,Dynamic AMOLED,FHD+,120.0,3300.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,5.0,940.0,8.0,128.0,6.9,183.0,Cam,Var,Var,Var,Var,Var,5.1,Var,Android,Var
57.0,6.67,IPS LCD,FHD+,144.0,5000.0,Var,33.0,Yok,108.0,Var,4320p (Ultra HD) 8K,30.0,20.0,8.0,7.0,861.0,8.0,128.0,9.33,218.0,Cam,Var,Var,Var,Var,Var,5.1,Var,Android,Yok
47.0,6.7,IPS LCD,HD+,120.0,5160.0,Var,45.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,274.6,6.0,128.0,7.7,188.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Var
61.0,6.7,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,595.6,8.0,256.0,7.54,177.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Var
45.0,6.43,AMOLED,FHD+,60.0,5000.0,Var,33.0,Yok,48.0,Yok,1080p (Full HD),30.0,16.0,8.0,11.0,,4.0,128.0,7.95,175.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
47.0,6.47,AMOLED,FHD+,60.0,5260.0,Var,30.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,64.0,9.67,204.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
29.0,6.4,PLS,HD+,60.0,4000.0,Var,15.0,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,14.0,,2.0,32.0,8.0,177.0,Plastik,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
83.0,6.5,OLED,FHD+,120.0,3149.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,18.0,6.0,3.0,2123800.0,12.0,1.0,5.64,165.0,Cam,Var,Var,Var,Var,Var,6.0,Var,iOS,Var
44.0,6.7,IPS LCD,HD+,120.0,5000.0,Var,18.0,Yok,48.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,261.6,6.0,128.0,8.1,185.6,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,,,Android,Var
56.0,6.67,AMOLED,FHD+,120.0,5020.0,Var,33.0,Yok,108.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,417.8,8.0,256.0,8.1,193.0,Cam,Yok,Var,Var,Var,Var,5.1,Var,Android,Var
44.0,6.5,IPS LCD,FHD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,255.3,4.0,128.0,8.92,181.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.1,Yok,Android,Yok
32.0,6.3,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,3.0,64.0,9.04,185.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
47.0,6.7,Super AMOLED,FHD+,60.0,4500.0,Var,25.0,Yok,32.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,11.0,310.5,6.0,128.0,7.9,183.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
55.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,50.0,Var,1080p (Full HD),30.0,16.0,8.0,6.0,367.5,8.0,512.0,7.92,187.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
80.0,6.7,OLED,FHD+,60.0,4674.0,Var,30.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1572700.0,8.0,512.0,7.8,199.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
57.0,6.5,Super AMOLED,FHD+,120.0,5000.0,Var,25.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,13.0,8.0,5.0,485.5,8.0,256.0,8.3,197.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Yok
