urun_puan,ekran_ekran_boyutu,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,özelli̇kler_suya_dayanıklılık,ekran_ekran_teknolojisi_Dynamic AMOLED,ekran_ekran_teknolojisi_IPS LCD,ekran_ekran_teknolojisi_OLED,ekran_ekran_teknolojisi_PLS,ekran_ekran_teknolojisi_Super AMOLED,ekran_ekran_teknolojisi_TFT LCD,ekran_ekran_çözünürlüğü_standardı_FHD+,ekran_ekran_çözünürlüğü_standardı_HD,ekran_ekran_çözünürlüğü_standardı_HD+,ekran_ekran_çözünürlüğü_standardı_QHD+,ekran_ekran_çözünürlüğü_standardı_SD,kamera_video_kayıt_çözünürlüğü_1440p (Quad HD) 2K,kamera_video_kayıt_çözünürlüğü_2160p (Ultra HD) 4K,kamera_video_kayıt_çözünürlüğü_4320p (Ultra HD) 8K,kamera_video_kayıt_çözünürlüğü_720p (HD),tasarim_gövde_malzemesi_kapak_Cam,tasarim_gövde_malzemesi_kapak_Cam | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Cam | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Fiberglass,tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Metal,tasarim_gövde_malzemesi_kapak_Plastik,tasarim_gövde_malzemesi_kapak_Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Plastik (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_Polikarbonat,tasarim_gövde_malzemesi_kapak_Polimer (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Unknown,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_iOS
68.0,6.67,120.0,5000.0,1,90.0,0,50.0,1.0,60.0,20.0,8.0,4.0,1628600.0,8.0,256.0,7.8,179.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50.0,6.4,90.0,5000.0,1,67.0,0,108.0,0.0,30.0,16.0,8.0,6.0,427.2,8.0,128.0,7.95,178.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
49.0,6.4,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,16.0,8.0,6.0,408.0,8.0,128.0,7.95,178.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
67.0,6.1,60.0,3227.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,1550800.0,4.0,512.0,7.65,174.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
48.0,6.43,60.0,4310.0,1,30.0,0,48.0,0.0,30.0,32.0,8.0,12.0,331.9,8.0,128.0,7.8,172.0,0.0,1,1,1,1,5.1,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
45.0,6.67,60.0,5020.0,1,18.0,0,48.0,0.0,30.0,16.0,8.0,8.0,396.0,4.0,64.0,8.8,209.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,5.5,60.0,3000.0,0,33.0,0,13.0,0.0,30.0,5.0,8.0,28.0,848.1,1.5,16.0,7.5,171.0,0.0,1,1,1,1,4.1,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
69.0,6.77,120.0,6000.0,1,90.0,0,50.0,1.0,30.0,50.0,8.0,4.0,806.1,12.0,256.0,7.39,199.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
63.0,6.67,120.0,5100.0,1,67.0,0,64.0,1.0,30.0,16.0,8.0,4.0,605.8,12.0,256.0,7.98,181.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
57.0,6.7,120.0,4500.0,1,66.0,0,50.0,0.0,30.0,60.0,8.0,6.0,590.9,8.0,256.0,6.88,168.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
68.0,6.1,60.0,3279.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,1381900.0,6.0,512.0,7.8,172.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
57.0,6.55,120.0,4300.0,1,67.0,0,108.0,0.0,30.0,32.0,8.0,6.0,598.1,8.0,256.0,7.29,173.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
57.0,6.67,120.0,5000.0,1,67.0,0,108.0,0.0,30.0,16.0,8.0,6.0,848.1,8.0,256.0,8.12,205.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
59.0,6.67,120.0,5000.0,1,67.0,0,108.0,0.0,30.0,16.0,8.0,6.0,808.8,8.0,128.0,8.8,203.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
77.0,6.8,120.0,5000.0,1,45.0,1,108.0,1.0,24.0,40.0,8.0,4.0,1180900.0,12.0,512.0,8.9,228.0,0.0,1,1,1,1,5.2,1.0,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
32.0,6.52,60.0,5000.0,0,33.0,0,13.0,0.0,30.0,8.0,8.0,12.0,848.1,4.0,64.0,8.4,190.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
40.0,6.53,60.0,5020.0,1,18.0,0,48.0,0.0,30.0,13.0,8.0,12.0,848.1,3.0,64.0,8.9,199.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
44.0,6.53,60.0,4500.0,1,18.0,0,64.0,0.0,30.0,20.0,8.0,12.0,439.2,6.0,64.0,8.8,199.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25.0,6.2,60.0,4000.0,0,33.0,0,13.0,0.0,30.0,8.0,8.0,12.0,848.1,2.0,32.0,7.8,168.0,0.0,1,1,1,1,4.2,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
79.0,6.67,120.0,6000.0,1,90.0,0,50.0,1.0,24.0,20.0,8.0,4.0,2065300.0,12.0,512.0,8.12,206.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
49.0,6.7,120.0,5160.0,1,45.0,0,50.0,0.0,30.0,8.0,8.0,12.0,280.3,8.0,256.0,7.7,188.0,0.0,1,1,1,1,5.3,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
65.0,6.7,120.0,3700.0,1,25.0,1,12.0,1.0,60.0,10.0,8.0,4.0,1258400.0,8.0,128.0,6.9,187.0,0.0,1,1,1,1,5.2,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88.0,6.3,120.0,3582.0,1,25.0,1,48.0,1.0,60.0,12.0,6.0,3.0,1853700.0,8.0,1.0,8.25,199.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
42.0,6.75,90.0,5200.0,1,22.5,0,50.0,0.0,30.0,8.0,8.0,12.0,222.2,6.0,128.0,8.3,204.0,0.0,1,1,1,1,5.2,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
50.0,6.5,90.0,6000.0,1,25.0,0,50.0,0.0,30.0,13.0,8.0,6.0,370.3,4.0,128.0,9.3,217.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
77.0,6.7,120.0,5000.0,1,100.0,0,50.0,1.0,24.0,16.0,8.0,4.0,1516900.0,16.0,256.0,8.53,205.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
61.0,6.8,120.0,5160.0,1,45.0,0,64.0,1.0,60.0,32.0,8.0,4.0,848.1,8.0,256.0,8.9,210.5,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
