urun_id,urun_fiyat,urun_puan,ekran_ekran_boyutu,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,özelli̇kler_suya_dayanıklılık,ekran_ekran_teknolojisi_Dynamic AMOLED,ekran_ekran_teknolojisi_IPS LCD,ekran_ekran_teknolojisi_OLED,ekran_ekran_teknolojisi_PLS,ekran_ekran_teknolojisi_Super AMOLED,ekran_ekran_teknolojisi_TFT LCD,ekran_ekran_çözünürlüğü_standardı_FHD+,ekran_ekran_çözünürlüğü_standardı_HD,ekran_ekran_çözünürlüğü_standardı_HD+,ekran_ekran_çözünürlüğü_standardı_QHD+,ekran_ekran_çözünürlüğü_standardı_SD,kamera_video_kayıt_çözünürlüğü_1440p (Quad HD) 2K,kamera_video_kayıt_çözünürlüğü_2160p (Ultra HD) 4K,kamera_video_kayıt_çözünürlüğü_4320p (Ultra HD) 8K,kamera_video_kayıt_çözünürlüğü_480p,kamera_video_kayıt_çözünürlüğü_720p (HD),kamera_video_kayıt_çözünürlüğü_Unknown,tasarim_gövde_malzemesi_kapak_Cam | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Cam | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Fiberglass,tasarim_gövde_malzemesi_kapak_Fiberglass | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Metal,tasarim_gövde_malzemesi_kapak_Plastik,tasarim_gövde_malzemesi_kapak_Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Plastik (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_PoliKarbonat (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_Polikarbonat,tasarim_gövde_malzemesi_kapak_Polimer (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Unknown,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_BlackBerry OS,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_iOS
504,9.208839245849916,41.0,6.56,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,5.0,8.0,12.0,269.1,6.0,128.0,8.16,190.0,0.0,1,1,1,1,5.3,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
505,9.433483923290392,47.0,6.64,90.0,5000.0,1,44.0,0,50.0,0.0,30.0,16.0,8.0,6.0,341.5,8.0,128.0,8.07,202.0,0.0,1,1,1,1,5.1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
507,9.574986263338012,44.0,6.5,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,12.0,255.3,4.0,128.0,8.92,181.0,0.0,1,1,1,1,5.1,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
510,9.505432422602977,55.0,6.67,120.0,5000.0,1,67.0,0,50.0,1.0,30.0,16.0,8.0,6.0,367.5,8.0,512.0,7.92,187.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
511,10.819778284410283,76.0,6.8,120.0,6500.0,1,80.0,0,50.0,1.0,30.0,16.0,8.0,4.0,2213700.0,16.0,512.0,8.9,229.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
512,9.961567763612653,64.0,6.67,120.0,5100.0,1,67.0,0,64.0,1.0,30.0,16.0,8.0,4.0,605.8,12.0,512.0,7.98,181.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
514,9.159052340732677,39.0,6.6,60.0,5000.0,1,15.0,0,50.0,0.0,30.0,13.0,8.0,8.0,186.9,4.0,64.0,9.1,201.0,0.0,1,1,1,1,5.1,0.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
515,10.545248539656697,65.0,6.7,120.0,3700.0,1,25.0,1,12.0,1.0,60.0,10.0,8.0,4.0,1258400.0,8.0,128.0,6.9,187.0,0.0,1,1,1,1,5.2,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
516,9.08588651075574,46.0,6.78,60.0,5000.0,1,18.0,0,108.0,0.0,30.0,16.0,8.0,12.0,655.2,8.0,128.0,9.1,213.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
518,9.72537293415441,53.0,6.47,60.0,5260.0,1,30.0,0,108.0,1.0,30.0,32.0,8.0,8.0,370.7,6.0,128.0,9.67,208.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
519,9.58241414305462,36.0,6.5,60.0,5000.0,0,33.0,0,12.0,0.0,30.0,8.0,8.0,11.0,208.3,3.0,64.0,9.1,195.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
521,8.972934343354668,42.0,6.6,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,12.0,160.9,8.0,128.0,8.75,189.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
522,8.925220348006805,39.0,6.74,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,8.0,8.0,12.0,254.3,4.0,128.0,7.49,182.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
528,7.955091816968454,21.0,5.5,60.0,3000.0,0,33.0,0,13.0,0.0,30.0,5.0,8.0,14.0,655.2,2.0,16.0,7.6,170.0,0.0,1,1,1,1,4.1,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
531,10.545315122572783,55.0,6.9,120.0,4310.0,1,33.0,0,50.0,0.0,30.0,16.0,8.0,4.0,684.669,8.0,256.0,7.0,209.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
532,11.06819964290876,80.0,6.8,120.0,6000.0,1,80.0,0,50.0,1.0,30.0,12.0,8.0,4.0,2176000.0,16.0,512.0,8.78,246.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
533,11.218554404367652,74.0,6.7,60.0,4383.0,1,20.0,1,48.0,1.0,60.0,12.0,6.0,4.0,1417400.0,6.0,512.0,7.8,201.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
535,10.239991931497913,56.0,6.6,120.0,5000.0,1,67.0,0,64.0,0.0,30.0,16.0,8.0,6.0,793.1,8.0,128.0,8.9,193.0,0.0,1,1,1,1,5.2,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
536,9.392661928770137,22.0,4.7,60.0,1800.0,0,33.0,0,8.0,0.0,60.0,1.2,2.0,20.0,655.2,1.0,32.0,6.9,129.0,0.0,1,1,1,1,4.0,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
538,9.615805480084347,51.0,6.5,90.0,5000.0,1,25.0,0,50.0,0.0,30.0,13.0,8.0,6.0,415.1,8.0,256.0,8.4,200.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
542,8.748304912379623,39.0,6.56,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,12.0,655.2,4.0,128.0,9.0,203.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
543,10.18701324921291,65.0,6.78,120.0,5000.0,1,80.0,0,50.0,1.0,30.0,50.0,8.0,4.0,842.6,12.0,256.0,7.45,186.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
545,8.980927207648378,42.0,6.82,90.0,7000.0,1,18.0,0,16.0,0.0,30.0,8.0,8.0,12.0,249.3,4.0,64.0,9.63,230.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
546,9.429556219952412,32.0,6.52,60.0,5000.0,0,33.0,0,13.0,0.0,30.0,8.0,8.0,12.0,655.2,4.0,64.0,8.4,190.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
547,11.551674913249506,76.0,6.7,120.0,4352.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,1438500.0,6.0,1.0,7.65,240.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
549,11.082142548877775,69.0,6.6,120.0,4360.0,1,66.0,1,50.0,1.0,60.0,13.0,8.0,5.0,655.2,8.0,256.0,8.5,195.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
553,8.302265794873367,19.0,5.5,60.0,3100.0,0,33.0,0,8.0,0.0,30.0,1.9,4.0,32.0,655.2,2.0,16.0,9.4,183.0,0.0,0,0,1,1,4.0,1.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
554,10.085800775962026,64.0,6.67,120.0,5110.0,1,45.0,0,50.0,1.0,30.0,20.0,8.0,4.0,646.6,8.0,256.0,8.4,190.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
555,9.13755460225053,45.0,6.68,90.0,5500.0,1,15.0,0,50.0,0.0,30.0,5.0,8.0,12.0,257.2,8.0,256.0,8.1,198.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
556,10.039189961797659,65.0,6.7,120.0,5200.0,1,100.0,0,50.0,1.0,30.0,50.0,8.0,4.0,792.7,8.0,256.0,7.7,187.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
557,11.355101379776661,80.0,6.7,60.0,4674.0,1,30.0,1,48.0,1.0,60.0,12.0,6.0,3.0,1572700.0,8.0,512.0,7.8,199.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
560,11.686887175419702,83.0,6.1,120.0,3274.0,1,20.0,1,48.0,1.0,60.0,12.0,6.0,3.0,1791300.0,8.0,1.0,8.25,187.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
561,10.057552371534594,65.0,6.67,120.0,5000.0,1,67.0,0,64.0,1.0,30.0,16.0,8.0,4.0,1134500.0,12.0,256.0,7.9,181.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
562,9.148464968258095,36.0,6.5,90.0,5000.0,1,15.0,0,50.0,0.0,30.0,5.0,8.0,8.0,655.2,4.0,64.0,9.1,195.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
563,9.210340371976184,33.0,6.5,60.0,5000.0,1,15.0,0,50.0,0.0,30.0,5.0,8.0,12.0,655.2,4.0,64.0,9.1,192.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
564,9.680406499268875,56.0,6.67,120.0,4500.0,1,120.0,0,108.0,0.0,30.0,16.0,8.0,6.0,655.2,6.0,128.0,8.34,204.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
565,10.239995502805316,58.0,6.1,60.0,3800.0,1,22.5,0,50.0,1.0,60.0,32.0,8.0,7.0,652.1,8.0,128.0,8.5,175.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
567,10.063103271794445,56.0,6.4,60.0,4000.0,1,15.0,1,12.0,1.0,60.0,8.0,8.0,10.0,445.2,6.0,128.0,8.8,201.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
568,10.736396675471232,73.0,6.8,120.0,6500.0,1,80.0,0,50.0,1.0,30.0,16.0,8.0,4.0,2170600.0,12.0,256.0,8.9,229.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
569,11.561706105284784,81.0,6.1,120.0,3274.0,1,20.0,1,48.0,1.0,60.0,12.0,6.0,3.0,1791300.0,8.0,512.0,8.25,187.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
570,11.075970463764202,74.0,6.2,120.0,4400.0,1,25.0,1,50.0,1.0,30.0,10.0,8.0,4.0,1513900.0,12.0,256.0,13.4,253.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
571,9.27891448913111,42.0,6.6,60.0,5000.0,1,15.0,0,50.0,0.0,30.0,13.0,8.0,8.0,186.9,4.0,128.0,9.1,201.0,0.0,1,1,1,1,5.1,0.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
572,9.158099260130491,44.0,6.55,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,6.0,655.2,6.0,128.0,8.38,192.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
573,8.347879464774909,26.0,6.52,60.0,4000.0,0,33.0,0,13.0,0.0,30.0,5.0,8.0,12.0,655.2,3.0,32.0,8.8,190.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
574,8.818687928279045,38.0,6.7,120.0,5000.0,0,33.0,0,13.0,0.0,30.0,8.0,8.0,12.0,249.7,4.0,128.0,8.35,188.0,0.0,1,1,1,1,5.3,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
575,9.210140351973516,49.0,6.78,120.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,6.0,437.6,8.0,128.0,7.7,187.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
577,9.210340371976184,45.0,6.6,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,32.0,8.0,12.0,270.7,8.0,128.0,8.75,193.5,0.0,1,1,1,1,5.2,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
580,8.961879012677683,35.0,6.71,90.0,5000.0,0,33.0,0,8.0,0.0,30.0,5.0,8.0,12.0,146.2,4.0,128.0,8.32,200.0,0.0,1,1,1,1,5.4,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
583,9.491604895944155,50.0,6.43,90.0,5000.0,1,33.0,0,108.0,0.0,30.0,16.0,8.0,12.0,397.5,8.0,128.0,8.09,179.0,0.0,1,1,1,1,5.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
585,9.472704636443673,50.0,6.47,60.0,5260.0,1,30.0,0,64.0,0.0,30.0,16.0,8.0,8.0,655.2,6.0,128.0,9.67,204.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588,8.006367567650246,8.0,2.45,60.0,1230.0,0,33.0,0,5.0,0.0,30.0,13.0,1.0,6.0,655.2,768.0,8.0,11.4,107.0,0.0,0,0,1,1,2.1,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
589,8.881558488638976,42.0,6.68,90.0,5500.0,1,15.0,0,50.0,0.0,30.0,5.0,8.0,12.0,247.1,4.0,128.0,8.1,198.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
590,11.16323280235812,77.0,6.3,120.0,4400.0,1,25.0,1,50.0,1.0,30.0,10.0,8.0,4.0,1770300.0,12.0,256.0,12.1,239.0,0.0,1,1,1,1,5.3,1.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
591,9.597709395814938,47.0,6.67,90.0,5000.0,1,45.0,0,50.0,0.0,30.0,8.0,8.0,6.0,334.9,8.0,256.0,7.68,186.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
592,9.02401079378469,48.0,6.78,90.0,5000.0,1,18.0,0,64.0,0.0,30.0,13.0,8.0,12.0,283.3,8.0,128.0,7.7,188.0,0.0,1,1,1,1,5.2,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
594,9.38463311728228,48.0,6.5,90.0,5000.0,1,25.0,0,50.0,0.0,30.0,13.0,8.0,6.0,400.4,6.0,128.0,8.4,200.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
595,9.89520333294843,57.0,6.7,120.0,5000.0,1,67.0,0,100.0,1.0,30.0,16.0,8.0,6.0,545.4,8.0,256.0,8.7,191.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
597,10.545342754497131,54.0,4.7,60.0,2018.0,1,20.0,1,12.0,1.0,60.0,7.0,6.0,5.0,1354000.0,4.0,256.0,7.3,144.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
598,9.282850782994107,52.0,6.67,120.0,5000.0,1,67.0,0,108.0,0.0,30.0,16.0,8.0,12.0,655.2,6.0,128.0,8.12,202.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
599,9.798182590890704,60.0,6.62,120.0,5000.0,1,65.0,0,64.0,0.0,60.0,16.0,8.0,7.0,655.2,12.0,256.0,8.96,199.8,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
600,8.922279561145409,45.0,6.67,60.0,5020.0,1,18.0,0,48.0,0.0,30.0,16.0,8.0,8.0,396.0,4.0,64.0,8.8,209.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
607,10.434145214930487,68.0,6.7,120.0,5000.0,1,65.0,0,50.0,1.0,24.0,32.0,8.0,4.0,1175000.0,12.0,256.0,8.18,189.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
608,9.55393007636626,53.0,6.67,120.0,4000.0,1,66.0,0,50.0,0.0,30.0,60.0,8.0,6.0,655.2,8.0,128.0,6.88,168.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,9.819072801393764,50.0,6.6,120.0,5000.0,1,25.0,0,50.0,0.0,30.0,8.0,8.0,5.0,655.2,6.0,128.0,8.4,198.0,0.0,1,1,1,1,5.1,1.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
610,8.474494436883122,28.0,6.52,60.0,4500.0,0,33.0,0,16.0,0.0,30.0,8.0,8.0,12.0,655.2,4.0,64.0,9.2,188.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
