urun_fiyat,urun_puan,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_cozunurlugu_standardi,ekran_ekran_yenileme_hizi,ekran_ekran_dayanikliligi,batarya_batarya_kapasitesi_tipik,batarya_hizli_sarj,batarya_hizli_sarj_gucu_maks,batarya_kablosuz_sarj,kamera_kamera_cozunurlugu,kamera_optik_goruntu_sabitleyici_ois,kamera_video_kayit_cozunurlugu,kamera_video_fps_degeri,kamera_on_kamera_cozunurlugu,temel_donanim_cpu_cekirdegi,temel_donanim_cpu_uretim_teknolojisi,temel_donanim_antutu_puani_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalinlik,tasarim_agirlik,tasarim_govde_malzemesi_kapak,ag_baglantilari_5g,kablosuz_baglantilar_bluetooth_versiyonu,kablosuz_baglantilar_nfc,isletim_sistemi_isletim_sistemi,ozellikler_suya_dayaniklilik,ozellikler_suya_dayaniklilik_seviyesi,temel_donanim_yonga_seti_marka
7129.5,,6.67,IPS LCD,HD+,120,,5000,Var,15.0,0,8,0.0,1440p (Quad HD) 2K,30 fps,8.0,8 Çekirdek,12,270.800 Puan,4.0,128,8.25,187.0,,Yok,,Var,Android,1.0,IPX4,Unisoc
93499.0,87.0,6.3,OLED,FHD+,120,Corning Ceramic Shield Glass (Gen2),3582,Var,25.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,3,1.853.700 Puan,8.0,512,8.25,199.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
6741.5,40.0,6.67,IPS LCD,HD+,120,,5000,Var,15.0,0,13,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,254.900 Puan,4.0,128,8.35,189.0,Plastik (Cam Görünümlü),Yok,5.0,Yok,Android,1.0,IPX4,Unisoc
119999.0,84.0,6.7,OLED,FHD+,120,Corning Ceramic Shield Glass,4441,Var,20.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,3,1.740.400 Puan,8.0,512,8.25,221.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
25782.3,63.0,6.7,AMOLED,FHD+,120,,5000,Var,66.0,0,200,0.0,2160p (Ultra HD) 4K,30 fps,50.0,8 Çekirdek,4,701.900 Puan,12.0,512,7.8,183.0,,Var,5.2,Var,Android,0.0,,Qualcomm
5652.5,38.0,6.52,IPS LCD,HD+,60,,5000,Var,15.0,0,50,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,,4.0,128,8.9,190.0,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,0.0,,MediaTek
36286.2,77.0,6.83,AMOLED,FHD+,120,Corning Gorilla Glass 7i,6500,Var,90.0,0,50,1.0,2160p (Ultra HD) 4K,60 fps,20.0,8 Çekirdek,4,2.024.800 Puan,12.0,256,8.2,215.7,Cam,Var,6.0,Var,Android,1.0,IPX8,Qualcomm
48498.06,,6.8,AMOLED,FHD+,120,Corning Gorilla Glass,6000,Var,80.0,0,50,1.0,4320p (Ultra HD) 8K,30 fps,16.0,8 Çekirdek,4,2.088.900 Puan,16.0,512,7.85,205.0,,Var,5.4,Var,Android,1.0,IPX4,Qualcomm
7399.0,,6.67,IPS LCD,HD+,120,,5000,Var,15.0,0,13,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,,4.0,128,8.25,,Plastik (Cam Görünümlü),Yok,,Yok,Android,1.0,IPX4,Unisoc
77999.0,77.0,6.1,OLED,FHD+,60,Corning Ceramic Shield Glass (Gen2),3561,Var,25.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,3,1.517.700 Puan,8.0,512,7.8,170.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
114999.0,81.0,6.7,OLED,FHD+,120,Corning Ceramic Shield Glass,4323,Var,20.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,4,1.761.400 Puan,6.0,1,7.85,240.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
6961.22,39.0,6.7,IPS LCD,HD+,60,,5000,Yok,,0,48,0.0,1080p (Full HD),30 fps,16.0,8 Çekirdek,12,264.500 Puan,6.0,256,8.7,207.0,,Yok,5.0,Yok,Android,0.0,,Unisoc
,58.0,6.5,OLED,FHD+,60,,3969,Var,18.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,7,,4.0,64,8.1,226.0,Cam,Yok,5.0,Var,iOS,1.0,IPX8,Apple
,64.0,6.4,Dynamic AMOLED,QHD+,60,Corning Gorilla Glass 6,4100,Var,15.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,10.0,8 Çekirdek,8,643.700 Puan,8.0,128,7.8,175.0,Cam,Yok,5.0,Var,Android,1.0,IPX8,Samsung Exynos
6149.0,,6.56,IPS LCD,HD+,90,,5000,Yok,,0,13,0.0,,,8.0,8 Çekirdek,28,,4.0,128,8.7,,,Yok,,Var,Android,0.0,,Unisoc
7352.73,44.0,6.67,IPS LCD,HD+,120,,5000,Var,18.0,0,48,0.0,1440p (Quad HD) 2K,30 fps,8.0,8 Çekirdek,12,249.200 Puan,4.0,128,7.8,192.0,Plastik (Cam Görünümlü),Yok,,Var,Android,1.0,IPX4,MediaTek
7638.25,44.0,6.56,IPS LCD,HD+,90,,5000,Var,18.0,0,50,0.0,1080p (Full HD),30 fps,32.0,8 Çekirdek,12,260.700 Puan,8.0,256,8.3,190.0,,Yok,5.0,Var,Android,0.0,,Unisoc
12775.02,58.0,6.67,AMOLED,FHD+,120,Corning Gorilla Glass 5,4500,Var,67.0,0,64,1.0,2160p (Ultra HD) 4K,60 fps,20.0,8 Çekirdek,7,840.900 Puan,6.0,128,7.7,195.0,Cam,Var,5.2,Var,Android,0.0,,Qualcomm
11600.0,46.0,6.6,PLS,FHD+,90,Corning Gorilla Glass 5,5000,Var,25.0,0,50,1.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,6,,4.0,128,8.4,195.0,Plastik,Yok,5.0,Var,Android,0.0,,Qualcomm
12175.88,37.0,6.5,PLS,HD+,60,,5000,Var,15.0,0,48,0.0,1080p (Full HD),30 fps,13.0,8 Çekirdek,8,,4.0,64,8.9,192.0,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,0.0,,Samsung Exynos
7704.47,35.0,6.71,IPS LCD,HD+,60,,5000,Yok,,0,50,0.0,1080p (Full HD),30 fps,5.0,8 Çekirdek,12,273.400 Puan,4.0,128,8.77,192.0,Plastik,Yok,5.1,Yok,Android,0.0,,MediaTek
102600.0,79.0,6.1,OLED,FHD+,120,Corning Ceramic Shield Glass,3200,Var,20.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,4,1.432.800 Puan,6.0,1,7.85,206.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
27774.2,72.0,6.73,AMOLED,QHD+,120,Corning Gorilla Glass Victus,4600,Var,120.0,1,50,1.0,4320p (Ultra HD) 8K,24 fps,32.0,8 Çekirdek,4,1.119.400 Puan,12.0,256,8.16,205.0,Cam,Var,5.2,Var,Android,0.0,,Qualcomm
,74.0,6.8,Dynamic AMOLED,QHD+,120,Corning Gorilla Glass Victus,5000,Var,25.0,1,108,1.0,4320p (Ultra HD) 8K,24 fps,40.0,8 Çekirdek,5,986.700 Puan,12.0,256,8.9,229.0,Cam,Var,5.2,Var,Android,1.0,IPX8,Samsung Exynos
,58.0,5.4,OLED,FHD+,60,Corning Ceramic Shield Glass,2227,Var,20.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,5,1.113.100 Puan,4.0,64,7.4,135.0,Cam,Var,5.0,Var,iOS,1.0,IPX8,Apple
,37.0,6.3,IPS LCD,FHD+,60,,3750,Var,18.0,0,20,0.0,1080p (Full HD),60 fps,24.0,8 Çekirdek,12,229.700 Puan,4.0,64,7.6,172.0,Cam,Yok,4.2,Var,Android,0.0,,HiSilicon Kirin
7044.5,40.0,6.74,IPS LCD,HD+,90,,5000,Var,15.0,0,50,0.0,1080p (Full HD),30 fps,5.0,8 Çekirdek,12,259.800 Puan,6.0,128,7.84,188.0,Plastik (Cam Görünümlü),Yok,5.0,Yok,Android,1.0,IPX4,Unisoc
9957.0,,6.7,AMOLED,FHD+,120,Corning Gorilla Glass 5,5000,Var,33.0,0,64,0.0,,,16.0,8 Çekirdek,6,413.000 Puan,8.0,256,7.96,,,Yok,,Var,Android,0.0,,MediaTek
19499.0,45.0,6.82,IPS LCD,HD+,90,,7000,Var,18.0,0,16,0.0,1440p (Quad HD) 2K,30 fps,8.0,8 Çekirdek,12,,6.0,128,9.63,230.0,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,0.0,,MediaTek
9408.75,43.0,6.67,IPS LCD,HD+,90,,5100,Var,45.0,0,50,0.0,1080p (Full HD),30 fps,5.0,8 Çekirdek,11,249.600 Puan,6.0,128,7.68,186.0,,Yok,5.0,Var,Android,1.0,IPX4,Qualcomm
9899.0,48.0,6.68,IPS LCD,HD+,90,,6000,Var,44.0,0,50,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,278.200 Puan,8.0,256,8.09,199.0,,Yok,5.0,Var,Android,1.0,IPX4,MediaTek
38071.07,69.0,6.7,Dynamic AMOLED,FHD+,120,Corning Gorilla Glass Victus 2,3700,Var,25.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,10.0,8 Çekirdek,4,1.507.300 Puan,8.0,256,6.9,187.0,Cam,Var,5.3,Var,Android,1.0,IPX8,Qualcomm
8499.0,44.0,6.72,IPS LCD,FHD+,90,,5000,Var,33.0,0,64,0.0,1080p (Full HD),60 fps,8.0,8 Çekirdek,12,,6.0,128,7.89,189.5,Plastik (Cam Görünümlü),Yok,5.2,Var,Android,0.0,,MediaTek
12415.88,58.0,6.67,AMOLED,FHD+,120,Corning Gorilla Glass 5,5000,Var,67.0,0,50,1.0,2160p (Ultra HD) 4K,30 fps,16.0,8 Çekirdek,6,585.100 Puan,8.0,128,7.9,187.0,Cam,Var,5.2,Var,Android,1.0,IPX3,MediaTek
,74.0,6.7,OLED,FHD+,120,Corning Ceramic Shield Glass,4352,Var,20.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,5,1.438.500 Puan,6.0,256,7.65,240.0,Cam,Var,5.0,Var,iOS,1.0,IPX8,Apple
,50.0,6.4,Super AMOLED,FHD+,60,Corning Gorilla Glass 3,6000,Var,15.0,0,64,0.0,2160p (Ultra HD) 4K,30 fps,32.0,8 Çekirdek,10,313.400 Puan,6.0,128,8.9,191.0,Polikarbonat,Yok,5.0,Var,Android,0.0,,Samsung Exynos
12360.75,53.0,6.47,AMOLED,FHD+,60,Corning Gorilla Glass 5,5260,Var,30.0,0,108,1.0,2160p (Ultra HD) 4K,30 fps,32.0,8 Çekirdek,8,370.700 Puan,6.0,128,9.67,208.0,Cam,Yok,5.0,Var,Android,0.0,,Qualcomm
11339.0,,6.78,IPS LCD,FHD+,120,Panda Glass,5000,Var,33.0,0,64,0.0,,,32.0,8 Çekirdek,6,,8.0,256,8.75,208.0,,Yok,5.0,Var,Android,,,MediaTek
9271.05,51.0,6.78,IPS LCD,FHD+,120,,5000,Var,18.0,0,50,0.0,1440p (Quad HD) 2K,30 fps,8.0,8 Çekirdek,6,437.600 Puan,8.0,256,7.7,187.0,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,1.0,Sadece Sıçramalara Karşı,MediaTek
46934.94,75.0,6.8,OLED,FHD+,120,Kunlun Glass 2,5050,Var,100.0,1,50,1.0,2160p (Ultra HD) 4K,60 fps,13.0,8 Çekirdek,7,929.200 Puan,12.0,512,8.4,220.0,Cam,Yok,5.2,Var,Android,1.0,IPX8,HiSilicon Kirin
75453.25,86.0,6.8,OLED,FHD+,120,NanoCrystal Shield,5600,Var,80.0,1,50,1.0,2160p (Ultra HD) 4K,60 fps,50.0,8 Çekirdek,4,2.051.100 Puan,12.0,512,8.9,229.0,Cam | Kauçuk/Plastik (Deri Görünümlü),Var,5.3,Var,Android,1.0,IPX8,Qualcomm
4607.04,,6.51,IPS LCD,HD+,60,,4000,,,0,13,0.0,,,8.0,8 Çekirdek,28,,4.0,128,9.45,180.0,,Yok,,,Android,0.0,,Unisoc
98999.0,75.0,6.7,OLED,FHD+,120,Corning Ceramic Shield Glass,4352,Var,20.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,5,1.438.500 Puan,6.0,512,7.65,240.0,Cam,Var,5.0,Var,iOS,1.0,IPX8,Apple
11220.98,36.0,6.5,PLS,HD+,60,,5000,Var,15.0,0,48,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,152.800 Puan,4.0,64,8.9,205.0,Plastik,Yok,5.0,Yok,Android,0.0,,MediaTek
,54.0,6.7,Super AMOLED,FHD+,60,Corning Gorilla Glass 3,4500,Var,25.0,0,12,1.0,2160p (Ultra HD) 4K,60 fps,32.0,8 Çekirdek,10,,8.0,128,8.7,199.0,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,0.0,,Samsung Exynos
13628.15,53.0,6.78,AMOLED,FHD+,120,Corning Gorilla Glass,5000,Var,33.0,0,50,0.0,1440p (Quad HD) 2K,30 fps,13.0,8 Çekirdek,6,446.100 Puan,8.0,256,6.8,162.0,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,1.0,IPX4,MediaTek
8969.03,40.0,6.7,PLS,HD+,60,,5000,Var,25.0,0,50,0.0,1080p (Full HD),60 fps,8.0,8 Çekirdek,12,247.700 Puan,4.0,128,8.0,189.0,Plastik,Yok,5.3,Yok,Android,0.0,,MediaTek
12499.0,52.0,6.78,IPS LCD,FHD+,120,,5000,Var,33.0,0,108,0.0,1440p (Quad HD) 2K,30 fps,32.0,8 Çekirdek,6,439.300 Puan,8.0,256,8.4,206.0,,Yok,5.2,Var,Android,1.0,IPX3,MediaTek
19000.0,61.0,6.7,AMOLED,FHD+,120,,5000,Var,100.0,0,200,1.0,2160p (Ultra HD) 4K,30 fps,32.0,8 Çekirdek,6,560.400 Puan,12.0,512,8.7,189.0,,Var,5.2,Var,Android,0.0,,MediaTek
,56.0,5.8,OLED,FHD+,60,,3046,Var,18.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,7,1.144.400 Puan,4.0,64,8.1,188.0,Cam,Yok,5.0,Var,iOS,1.0,IPX8,Apple
,24.0,5.5,TFT LCD,FHD,60,Corning Gorilla Glass 4,3300,Yok,,0,13,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,14,,3.0,16,8.0,167.0,Metal,Yok,4.1,Yok,Android,0.0,,Samsung Exynos
6892.8,,6.53,IPS LCD,HD+,90,,5000,,,0,50,0.0,,,13.0,8 Çekirdek,12,,6.0,128,,,,Yok,5.0,,Android,0.0,,MediaTek
,69.0,6.28,AMOLED,FHD+,120,Corning Gorilla Glass Victus,4500,Var,67.0,1,50,1.0,4320p (Ultra HD) 8K,24 fps,32.0,8 Çekirdek,4,1.205.200 Puan,12.0,256,8.16,180.0,Cam,Var,5.2,Var,Android,0.0,,Qualcomm
15040.58,41.0,6.4,Super AMOLED,FHD+,60,Corning Gorilla Glass 3,4000,Var,15.0,0,25,0.0,1080p (Full HD),30 fps,25.0,8 Çekirdek,10,274.900 Puan,6.0,64,7.7,166.0,Plastik (Cam Görünümlü),Yok,5.0,Yok,Android,0.0,,Samsung Exynos
6732.05,,6.56,IPS LCD,HD+,90,,5000,Var,18.0,0,50,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,154.300 Puan,6.0,128,9.0,203.0,Plastik (Cam Görünümlü),Yok,5.0,Yok,Android,1.0,IPX3,MediaTek
9386.34,52.0,6.78,IPS LCD,FHD+,120,,5000,Var,45.0,0,64,0.0,1440p (Quad HD) 2K,30 fps,16.0,8 Çekirdek,6,438.000 Puan,8.0,256,8.58,219.0,,Yok,,Var,Android,1.0,IPX3,MediaTek
89999.0,71.0,6.1,OLED,FHD+,120,Corning Ceramic Shield Glass,3095,Var,20.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,5,1.484.600 Puan,6.0,256,7.65,204.0,Cam,Var,5.0,Var,iOS,1.0,IPX8,Apple
6902.4,31.0,6.53,IPS LCD,HD+,60,,5000,Yok,,0,13,0.0,1080p (Full HD),30 fps,5.0,8 Çekirdek,12,141.900 Puan,3.0,64,9.0,196.0,Plastik,Yok,5.0,Yok,Android,1.0,Sadece Sıçramalara Karşı,MediaTek
,42.0,5.5,IPS LCD,FHD,60,,2675,Var,15.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,7.0,6 Çekirdek,10,616.800 Puan,3.0,64,7.5,202.0,Cam,Yok,5.0,Var,iOS,1.0,IPX7,Apple
7800.02,,6.74,IPS LCD,HD+,90,,5500,Var,15.0,0,13,0.0,1080p (Full HD),30 fps,5.0,8 Çekirdek,12,,6.0,256,8.19,199.0,Plastik (Cam Görünümlü),Yok,5.4,Yok,Android,1.0,IPX4,Unisoc
8999.0,,6.7,IPS LCD,HD+,90,,5000,Var,22.5,0,108,0.0,1080p (Full HD),30 fps,16.0,8 Çekirdek,12,,8.0,256,8.2,,,Yok,,,Android,0.0,,Unisoc
12977.42,54.0,6.67,OLED,FHD+,120,AGC DT-Star2,5000,Var,45.0,0,50,0.0,1080p (Full HD),30 fps,32.0,8 Çekirdek,6,374.000 Puan,8.0,256,7.76,187.0,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,1.0,IPX4,Qualcomm
22035.0,58.0,6.7,OLED,FHD+,120,,5000,Var,100.0,0,50,0.0,2160p (Ultra HD) 4K,30 fps,60.0,8 Çekirdek,7,595.800 Puan,12.0,256,6.98,195.0,,Yok,5.2,Var,Android,0.0,,HiSilicon Kirin
30400.0,58.0,6.95,IPS LCD,FHD+,144,,5000,Var,33.0,0,100,0.0,2160p (Ultra HD) 4K,30 fps,32.0,8 Çekirdek,4,1.019.600 Puan,12.0,256,8.0,230.0,Metal,Var,5.2,Var,Android,0.0,,MediaTek
9999.0,,6.78,IPS LCD,FHD+,120,Panda MN228,5000,Var,33.0,0,50,0.0,1080p (Full HD),30 fps,32.0,8 Çekirdek,12,,6.0,256,8.35,200.0,,Yok,5.0,Var,Android,0.0,,MediaTek
110322.55,85.0,6.7,OLED,FHD+,120,Corning Ceramic Shield Glass,4441,Var,20.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,3,1.740.400 Puan,8.0,1,8.25,221.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
36100.0,64.0,6.1,OLED,FHD+,60,Corning Ceramic Shield Glass,2815,Var,20.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,5,1.250.400 Puan,4.0,256,7.4,164.0,Cam,Var,5.0,Var,iOS,1.0,IPX8,Apple
7138.99,37.0,6.53,IPS LCD,FHD+,60,Corning Gorilla Glass 3,5020,Var,18.0,0,13,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,280.700 Puan,4.0,64,9.1,198.0,Plastik,Yok,5.0,Yok,Android,0.0,,MediaTek
,30.0,4.7,IPS LCD,HD+,60,,1960,Yok,,0,12,1.0,2160p (Ultra HD) 4K,30 fps,7.0,4 Çekirdek,16,441.200 Puan,2.0,32,7.1,138.0,Alüminyum,Yok,4.2,Var,iOS,1.0,IPX7,Apple
33484.83,66.0,6.7,AMOLED,FHD+,120,,5000,Var,67.0,0,50,1.0,2160p (Ultra HD) 4K,30 fps,32.0,8 Çekirdek,4,696.600 Puan,12.0,512,8.75,196.0,,Var,5.2,Var,Android,1.0,IPX5,Qualcomm
74499.0,74.0,6.7,OLED,FHD+,60,Corning Ceramic Shield Glass,4383,Var,20.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,4,1.417.400 Puan,6.0,512,7.8,201.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
,63.0,6.7,Super AMOLED,FHD+,60,Corning Gorilla Glass 5,4300,Var,25.0,1,12,1.0,4320p (Ultra HD) 8K,24 fps,10.0,8 Çekirdek,7,,8.0,256,8.3,192.0,Polikarbonat,Yok,5.0,Var,Android,1.0,IPX8,Samsung Exynos
,22.0,6.09,IPS LCD,HD+,60,,3020,Yok,,0,13,0.0,1080p (Full HD),30 fps,8.0,4 Çekirdek,12,,2.0,32,8.0,150.0,,Yok,4.2,Yok,Android,0.0,,MediaTek
,50.0,6.5,OLED,FHD+,60,,3174,Var,15.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,7.0,6 Çekirdek,7,831.200 Puan,4.0,64,7.7,208.0,Cam,Yok,5.0,Var,iOS,1.0,IPX8,Apple
,34.0,5.5,IPS LCD,FHD,60,,2900,Yok,,0,12,1.0,2160p (Ultra HD) 4K,30 fps,7.0,4 Çekirdek,16,496.100 Puan,3.0,32,7.3,188.0,Alüminyum,Yok,4.2,Var,iOS,1.0,IPX7,Apple
13096.88,,6.67,IPS LCD,HD+,90,,5800,Var,45.0,0,50,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,11,,8.0,256,7.86,195.0,,Yok,5.0,Var,Android,1.0,IPX9,Qualcomm
49271.89,76.0,6.86,AMOLED,FHD+,120,,4780,Var,67.0,0,50,1.0,4320p (Ultra HD) 8K,24 fps,32.0,8 Çekirdek,4,1.960.500 Puan,12.0,512,7.8,190.0,,Var,5.4,Var,Android,0.0,,Qualcomm
24063.48,69.0,6.67,AMOLED,FHD+,120,Corning Gorilla Glass 5,5000,Var,120.0,0,200,1.0,4320p (Ultra HD) 8K,24 fps,20.0,8 Çekirdek,4,1.345.300 Puan,12.0,256,8.6,205.0,Cam,Var,5.2,Var,Android,1.0,IPX3,Qualcomm
103550.0,80.0,6.7,OLED,FHD+,120,Corning Ceramic Shield Glass,4323,Var,20.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,4,1.761.400 Puan,6.0,512,7.85,240.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
,62.0,6.7,Dynamic AMOLED,FHD+,120,Corning Gorilla Glass Victus,3300,Var,15.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,10.0,8 Çekirdek,5,940.000 Puan,8.0,128,6.9,183.0,Cam,Var,5.1,Var,Android,1.0,IPX8,Qualcomm
19999.0,57.0,6.67,IPS LCD,FHD+,144,Corning Gorilla Glass 5,5000,Var,33.0,0,108,1.0,4320p (Ultra HD) 8K,30 fps,20.0,8 Çekirdek,7,861.000 Puan,8.0,128,9.33,218.0,Cam,Var,5.1,Var,Android,0.0,,Qualcomm
9499.0,47.0,6.7,IPS LCD,HD+,120,,5160,Var,45.0,0,50,0.0,1440p (Quad HD) 2K,30 fps,8.0,8 Çekirdek,12,274.600 Puan,6.0,128,7.7,188.0,Plastik (Cam Görünümlü),Yok,5.3,Var,Android,1.0,IPX4,MediaTek
20399.0,61.0,6.7,AMOLED,FHD+,120,,5000,Var,67.0,0,64,0.0,2160p (Ultra HD) 4K,30 fps,32.0,8 Çekirdek,6,595.600 Puan,8.0,256,7.54,177.0,Plastik (Cam Görünümlü),Var,5.2,Var,Android,1.0,IPX5,MediaTek
15500.0,45.0,6.43,AMOLED,FHD+,60,,5000,Var,33.0,0,48,0.0,1080p (Full HD),30 fps,16.0,8 Çekirdek,11,,4.0,128,7.95,175.0,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,0.0,,Qualcomm
10533.17,47.0,6.47,AMOLED,FHD+,60,Corning Gorilla Glass 5,5260,Var,30.0,0,64,0.0,2160p (Ultra HD) 4K,30 fps,16.0,8 Çekirdek,8,,6.0,64,9.67,204.0,Cam,Yok,5.0,Var,Android,0.0,,Qualcomm
8690.5,29.0,6.4,PLS,HD+,60,,4000,Var,15.0,0,13,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,14,,2.0,32,8.0,177.0,Plastik,Yok,4.2,Yok,Android,0.0,,Qualcomm
89999.0,83.0,6.5,OLED,FHD+,120,Corning Ceramic Shield Glass (Gen2),3149,Var,20.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,18.0,6 Çekirdek,3,2.123.800 Puan,12.0,1,5.64,165.0,Cam,Var,6.0,Var,iOS,1.0,IPX8,Apple
8511.14,44.0,6.7,IPS LCD,HD+,120,,5000,Var,18.0,0,48,0.0,1440p (Quad HD) 2K,30 fps,8.0,8 Çekirdek,12,261.600 Puan,6.0,128,8.1,185.6,Plastik (Cam Görünümlü),Yok,,,Android,1.0,IPX4,MediaTek
17999.0,56.0,6.67,AMOLED,FHD+,120,Corning Gorilla Glass 5,5020,Var,33.0,0,108,0.0,2160p (Ultra HD) 4K,30 fps,16.0,8 Çekirdek,8,417.800 Puan,8.0,256,8.1,193.0,Cam,Yok,5.1,Var,Android,1.0,IPX3,Qualcomm
14399.04,44.0,6.5,IPS LCD,FHD+,90,Corning Gorilla Glass 3,5000,Var,18.0,0,50,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,255.300 Puan,4.0,128,8.92,181.0,Plastik (Cam Görünümlü),Yok,5.1,Yok,Android,0.0,,MediaTek
12500.0,32.0,6.3,IPS LCD,HD+,60,,5000,Yok,,0,13,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,,3.0,64,9.04,185.0,,Yok,5.0,Var,Android,0.0,,MediaTek
,47.0,6.7,Super AMOLED,FHD+,60,Corning Gorilla Glass 3,4500,Var,25.0,0,32,0.0,2160p (Ultra HD) 4K,30 fps,32.0,8 Çekirdek,11,310.500 Puan,6.0,128,7.9,183.0,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,0.0,,Qualcomm
13699.0,55.0,6.67,AMOLED,FHD+,120,,5000,Var,67.0,0,50,1.0,1080p (Full HD),30 fps,16.0,8 Çekirdek,6,367.500 Puan,8.0,512,7.92,187.0,,Yok,5.0,Var,Android,1.0,IPX4,Qualcomm
85399.0,80.0,6.7,OLED,FHD+,60,Corning Ceramic Shield Glass (Gen2),4674,Var,30.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,3,1.572.700 Puan,8.0,512,7.8,199.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
18144.04,57.0,6.5,Super AMOLED,FHD+,120,Corning Gorilla Glass 5,5000,Var,25.0,0,50,1.0,2160p (Ultra HD) 4K,30 fps,13.0,8 Çekirdek,5,485.500 Puan,8.0,256,8.3,197.0,Plastik (Cam Görünümlü),Var,5.3,Var,Android,0.0,,Samsung Exynos
11599.0,39.0,6.6,PLS,FHD+,60,Corning Gorilla Glass 5,5000,Var,15.0,0,50,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,8,,4.0,64,8.8,195.0,Plastik,Yok,5.0,Yok,Android,0.0,,Samsung Exynos
,66.0,6.81,AMOLED,QHD+,120,Corning Gorilla Glass Victus,4600,Var,55.0,1,108,1.0,4320p (Ultra HD) 8K,30 fps,20.0,8 Çekirdek,5,,8.0,256,8.06,196.0,Cam,Var,5.2,Var,Android,0.0,,Qualcomm
23998.8,64.0,6.67,AMOLED,FHD+,120,Corning Gorilla Glass Victus 2,5110,Var,45.0,0,50,1.0,2160p (Ultra HD) 4K,30 fps,20.0,8 Çekirdek,4,646.600 Puan,8.0,256,8.4,190.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),Var,5.4,Var,Android,1.0,IPX8,MediaTek
