urun_fiyat,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
9.993520194239013,6.67 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,120 W,Yok,200 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,8 Çekirdek,4 nm,742.500 Puan,12 GB,512 GB,8.9 mm,204.5 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
9.635505487736227,6.57 İnç,AMOLED,FHD+,120 Hz,7000 mAh,Var,80 W,Yok,50 MP,Yok,1080p (Full HD),60 fps,16 MP,8 Çekirdek,6 nm,428.000 Puan,8 GB,256 GB,8 mm,188 Gram,,Yok,Var,Var,Var,Var,5.4,Var,Android,Var
9.472704636443673,6.67 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,67 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,8 Çekirdek,6 nm,599.600 Puan,8 GB,256 GB,7.87 mm,190 Gram,Kauçuk/Plastik (Deri Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Var
11.018629143155449,6.9 İnç,AMOLED,FHD+,120 Hz,6500 mAh,Var,100 W,Var,50 MP,Var,4320p (Ultra HD) 8K,30 fps,32 MP,8 Çekirdek,3 nm,2.964.400 Puan,16 GB,512 GB,8.05 mm,220 Gram,,Var,Var,Var,Var,Var,6.0,Var,Android,Var
9.721097193375345,6.78 İnç,AMOLED,FHD+,144 Hz,5000 mAh,Var,45 W,Yok,108 MP,Var,2160p (Ultra HD) 4K,60 fps,32 MP,8 Çekirdek,4 nm,1.003.900 Puan,12 GB,256 GB,8.15 mm,194 Gram,,Var,Var,Var,Var,Var,,Var,Android,Var
11.002099841204238,6.85 İnç,AMOLED,FHD+,144 Hz,7200 mAh,Var,80 W,Var,50 MP,Var,4320p (Ultra HD) 8K,30 fps,16 MP,8 Çekirdek,3 nm,2.941.800 Puan,16 GB,512 GB,8.6 mm,227 Gram,Cam,Var,Var,Var,Var,Var,6.0,Var,Android,Var
11.652687407345388,6.3 İnç,OLED,FHD+,120 Hz,3988 mAh,Var,40 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,18 MP,6 Çekirdek,3 nm,2.430.600 Puan,12 GB,512 GB,8.75 mm,204 Gram,Cam,Var,Var,Var,Var,Var,6.0,Var,iOS,Var
10.096397025661302,6.77 İnç,AMOLED,FHD+,120 Hz,6500 mAh,Var,45 W,Yok,200 MP,Var,1080p (Full HD),60 fps,32 MP,8 Çekirdek,6 nm,,12 GB,512 GB,7.96 mm,195 Gram,,Yok,Var,Var,Var,Var,5.3,Var,Android,Var
10.621327345686446,6.59 İnç,AMOLED,FHD+,120 Hz,6210 mAh,Var,100 W,Yok,50 MP,Var,4320p (Ultra HD) 8K,30 fps,20 MP,8 Çekirdek,3 nm,,12 GB,256 GB,8 mm,199 Gram,,Var,Var,Var,Var,Var,5.4,Var,Android,Var
9.210340371976184,6.7 İnç,Super AMOLED,FHD+,90 Hz,5000 mAh,Var,25 W,Yok,50 MP,Var,1080p (Full HD),30 fps,13 MP,8 Çekirdek,6 nm,428.100 Puan,4 GB,128 GB,7.5 mm,190 Gram,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Var
10.522720665218625,6.67 İnç,AMOLED,FHD+,144 Hz,5000 mAh,Var,120 W,Var,50 MP,Var,4320p (Ultra HD) 8K,30 fps,32 MP,8 Çekirdek,4 nm,2.017.000 Puan,12 GB,512 GB,8.39 mm,209 Gram,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.757902880692196,6.59 İnç,AMOLED,FHD+,120 Hz,6500 mAh,Var,80 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,60 fps,50 MP,8 Çekirdek,4 nm,,12 GB,256 GB,7.89 mm,197 Gram,,Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.596634733096073,6.67 İnç,AMOLED,FHD+,120 Hz,5150 mAh,Var,65 W,Var,50 MP,Var,2160p (Ultra HD) 4K,60 fps,50 MP,8 Çekirdek,4 nm,,12 GB,256 GB,8.99 mm,218 Gram,,Var,Var,Var,Var,Var,6.0,Var,Android,Var
10.308952660644293,6.67 İnç,AMOLED,FHD+,120 Hz,5110 mAh,Var,120 W,Yok,200 MP,Var,2160p (Ultra HD) 4K,30 fps,20 MP,8 Çekirdek,4 nm,750.300 Puan,12 GB,512 GB,8.75 mm,210 Gram,Cam | Kauçuk/Plastik (Deri Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
11.172511028078391,6.8 İnç,Dynamic AMOLED,QHD+,120 Hz,5000 mAh,Var,45 W,Var,200 MP,Var,4320p (Ultra HD) 8K,30 fps,12 MP,8 Çekirdek,4 nm,2.043.500 Puan,12 GB,512 GB,8.6 mm,232 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
10.077440859659566,6.83 İnç,AMOLED,FHD+,120 Hz,6500 mAh,Var,100 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,32 MP,8 Çekirdek,4 nm,,8 GB,256 GB,8.31 mm,205.9 Gram,,Var,Var,Var,Var,Var,5.4,Var,Android,Var
9.62911649414402,6.9 İnç,IPS LCD,FHD+,144 Hz,7000 mAh,Var,33 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,8 Çekirdek,6 nm,,8 GB,256 GB,8.4 mm,217 Gram,,Var,Var,Var,Var,Var,5.1,Var,Android,Var
10.520155875690683,6.36 İnç,AMOLED,FHD+,120 Hz,4610 mAh,Var,90 W,Var,50 MP,Var,4320p (Ultra HD) 8K,24 fps,32 MP,8 Çekirdek,4 nm,1.996.900 Puan,12 GB,256 GB,8.20 mm,193 Gram,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
9.158967074388462,6.88 İnç,IPS LCD,HD+,120 Hz,5160 mAh,Var,,Yok,50 MP,Yok,1080p (Full HD),30 fps,13 MP,8 Çekirdek,12 nm,270.100 Puan,8 GB,256 GB,8.22 mm,211 Gram,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.4,Yok,Android,Var
9.410995340041932,6.67 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,67 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,8 Çekirdek,6 nm,585.100 Puan,8 GB,256 GB,7.9 mm,187 Gram,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
9.190137664658664,6.78 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,33 W,Yok,50 MP,Var,1440p (Quad HD) 2K,30 fps,13 MP,8 Çekirdek,6 nm,412.400 Puan,8 GB,256 GB,7.62 mm,180 Gram,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Var
10.776661993336655,6.1 İnç,OLED,FHD+,60 Hz,4005 mAh,Var,20 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,6 Çekirdek,3 nm,1.405.700 Puan,8 GB,256 GB,7.8 mm,167 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
11.326595886778735,6.3 İnç,OLED,FHD+,120 Hz,3582 mAh,Var,25 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,6 Çekirdek,3 nm,1.853.700 Puan,8 GB,256 GB,8.25 mm,199 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
10.766820447545506,6.83 İnç,AMOLED,FHD+,144 Hz,5500 mAh,Var,90 W,Var,50 MP,Var,4320p (Ultra HD) 8K,30 fps,32 MP,8 Çekirdek,3 nm,2.393.700 Puan,12 GB,1 TB,7.96 mm,210 Gram,Fiberglass,Var,Var,Var,Var,Var,6.0,Var,Android,Var
9.5643970913544,6.67 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,67 W,Yok,200 MP,Var,1080p (Full HD),60 fps,16 MP,8 Çekirdek,6 nm,430.200 Puan,8 GB,256 GB,7.98 mm,188 Gram,Cam,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
11.35739383206604,6.9 İnç,Dynamic AMOLED,QHD+,120 Hz,5000 mAh,Var,45 W,Var,200 MP,Var,4320p (Ultra HD) 8K,30 fps,12 MP,8 Çekirdek,3 nm,2.551.600 Puan,12 GB,1 TB,8.2 mm,218 Gram,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.793452789392733,6.67 İnç,AMOLED,QHD+,120 Hz,5300 mAh,Var,120 W,Var,50 MP,Var,4320p (Ultra HD) 8K,24 fps,32 MP,8 Çekirdek,3 nm,2.634.300 Puan,16 GB,512 GB,8.39 mm,212 Gram,Cam,Var,Var,Var,Var,Var,6.0,Var,Android,Var
11.156237806664954,6.85 İnç,AMOLED,FHD+,144 Hz,7500 mAh,Var,80 W,Var,50 MP,Var,4320p (Ultra HD) 8K,30 fps,16 MP,8 Çekirdek,3 nm,3.229.800 Puan,16 GB,512 GB,8.9 mm,230 Gram,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.596634733096073,6.1 İnç,Dynamic AMOLED,FHD+,120 Hz,3700 mAh,Var,25 W,Var,50 MP,Var,4320p (Ultra HD) 8K,24 fps,10 MP,8 Çekirdek,4 nm,1.206.700 Puan,8 GB,128 GB,7.6 mm,168 Gram,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
7.24422751560335,4.0 İnç,Super AMOLED,SD,60 Hz,1500 mAh,Yok,,Yok,5 MP,Yok,720p (HD),30 fps,0.3 MP,2 Çekirdek,45 nm,,1 GB,8 GB,9.9 mm,120 Gram,,Yok,Yok,Yok,Var,Var,4.0,Yok,Android,Yok
11.41765828424143,6.5 İnç,Dynamic AMOLED,FHD+,120 Hz,4400 mAh,Var,25 W,Var,200 MP,Var,4320p (Ultra HD) 8K,30 fps,10 MP,8 Çekirdek,3 nm,1.995.100 Puan,12 GB,256 GB,8.9 mm,215 Gram,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.896739325546411,6.83 İnç,AMOLED,FHD+,165 Hz,7400 mAh,Var,80 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,60 fps,32 MP,8 Çekirdek,3 nm,,12 GB,512 GB,8.3 mm,215 Gram,,Var,Var,Var,Var,Var,6.0,Var,Android,Var
9.400633405292153,6.67 İnç,AMOLED,FHD+,120 Hz,5500 mAh,Var,33 W,Yok,108 MP,Yok,1080p (Full HD),60 fps,20 MP,8 Çekirdek,6 nm,443.500 Puan,8 GB,128 GB,8.16 mm,196.5 Gram,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Var
10.257565677657576,6.67 İnç,AMOLED,FHD+,144 Hz,5000 mAh,Var,67 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,60 fps,32 MP,8 Çekirdek,4 nm,1.359.000 Puan,12 GB,256 GB,7.8 mm,195 Gram,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.307312983775264,6.67 İnç,AMOLED,FHD+,144 Hz,5000 mAh,Var,120 W,Yok,50 MP,Var,4320p (Ultra HD) 8K,24 fps,20 MP,8 Çekirdek,4 nm,1.527.500 Puan,12 GB,512 GB,8.62 mm,206 Gram,Cam | Kauçuk/Plastik (Deri Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
9.975854724662028,6.7 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,67 W,Yok,100 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,8 Çekirdek,6 nm,545.400 Puan,8 GB,256 GB,8.7 mm,191 Gram,Kauçuk/Plastik (Deri Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Yok
10.239959789157341,6.79 İnç,AMOLED,FHD+,120 Hz,7500 mAh,Var,66 W,Yok,108 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,8 Çekirdek,4 nm,754.200 Puan,8 GB,512 GB,7.76 mm,189 Gram,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Var
9.566545205430295,6.77 İnç,AMOLED,FHD+,120 Hz,6500 mAh,Var,90 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,32 MP,8 Çekirdek,6 nm,,8 GB,256 GB,7.59 mm,194 Gram,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
9.082507000466299,6.72 İnç,IPS LCD,FHD+,90 Hz,5000 mAh,Var,33 W,Yok,108 MP,Yok,1080p (Full HD),30 fps,8 MP,8 Çekirdek,6 nm,314.800 Puan,8 GB,256 GB,7.59 mm,185 Gram,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
9.391035607025554,6.75 İnç,IPS LCD,HD+,120 Hz,6000 mAh,Var,18 W,Yok,50 MP,Yok,1440p (Quad HD) 2K,30 fps,5 MP,8 Çekirdek,6 nm,,8 GB,256 GB,8.14 mm,199 Gram,,Var,Var,Var,Var,Var,5.4,Var,Android,Var
11.382816779623209,6.3 İnç,OLED,FHD+,120 Hz,3692 mAh,Var,40 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,18 MP,6 Çekirdek,3 nm,2.542.200 Puan,8 GB,512 GB,7.95 mm,177 Gram,Cam,Var,Var,Var,Var,Var,6.0,Var,iOS,Var
10.929977076708358,6.8 İnç,OLED,FHD+,120 Hz,5170 mAh,Var,100 W,Var,50 MP,Var,2160p (Ultra HD) 4K,60 fps,13 MP,8 Çekirdek,7 nm,1.105.100 Puan,12 GB,512 GB,8.3 mm,219 Gram,Cam,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
9.966206920016589,6.67 İnç,AMOLED,FHD+,120 Hz,5100 mAh,Var,67 W,Yok,200 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,8 Çekirdek,4 nm,601.700 Puan,12 GB,512 GB,7.98 mm,187 Gram,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
10.114599007626499,6.1 İnç,IPS LCD,HD+,60 Hz,3110 mAh,Var,20 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,6 Çekirdek,7 nm,950.700 Puan,4 GB,64 GB,8.3 mm,194 Gram,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
11.119156687322887,6.7 İnç,OLED,FHD+,60 Hz,4383 mAh,Var,20 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,6 Çekirdek,4 nm,1.417.400 Puan,6 GB,128 GB,7.8 mm,201 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
11.289781913656018,6.1 İnç,OLED,FHD+,120 Hz,3095 mAh,Var,20 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,6 Çekirdek,5 nm,1.484.600 Puan,6 GB,128 GB,7.65 mm,204 Gram,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
11.356271654924852,6.8 İnç,OLED,FHD+,120 Hz,5170 mAh,Var,100 W,Var,50 MP,Var,2160p (Ultra HD) 4K,60 fps,13 MP,8 Çekirdek,7 nm,1.160.300 Puan,16 GB,512 GB,8.3 mm,233.5 Gram,Cam,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
10.601679238158788,6.7 İnç,Dynamic AMOLED,FHD+,120 Hz,4000 mAh,Var,25 W,Var,50 MP,Var,2160p (Ultra HD) 4K,60 fps,10 MP,8 Çekirdek,4 nm,1.511.600 Puan,12 GB,256 GB,6.9 mm,187 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
9.648595302907339,6.7 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,67 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,8 Çekirdek,4 nm,615.500 Puan,8 GB,256 GB,8.75 mm,190 Gram,,Var,Var,Var,Var,Var,5.2,Var,Android,Var
10.416311178964792,6.57 İnç,AMOLED,FHD+,120 Hz,7000 mAh,Var,80 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,50 MP,8 Çekirdek,4 nm,,12 GB,256 GB,8.27 mm,202 Gram,,Var,Var,Var,Var,Var,5.1,Var,Android,Var
10.170916278633152,6.57 İnç,AMOLED,FHD+,120 Hz,6000 mAh,Var,45 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,32 MP,8 Çekirdek,4 nm,677.736 Puan,12 GB,256 GB,7.78 mm,180 Gram,,Var,Var,Var,Var,Var,5.1,Var,Android,Var
10.043292972227004,6.6 İnç,Super AMOLED,FHD+,120 Hz,5000 mAh,Var,25 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,32 MP,8 Çekirdek,4 nm,740.800 Puan,8 GB,128 GB,8.2 mm,213 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
9.847712123108694,6.4 İnç,Super AMOLED,FHD+,120 Hz,5000 mAh,Var,25 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,32 MP,8 Çekirdek,5 nm,623.500 Puan,8 GB,128 GB,8.2 mm,202 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
10.239959789157341,6.55 İnç,AMOLED,FHD+,120 Hz,6000 mAh,Var,80 W,Yok,200 MP,Var,2160p (Ultra HD) 4K,30 fps,50 MP,8 Çekirdek,4 nm,848.100 Puan,12 GB,512 GB,7.3 mm,184 Gram,,Var,Var,Var,Var,Var,5.4,Var,Android,Var
11.22390916950531,6.7 İnç,OLED,FHD+,60 Hz,4674 mAh,Var,30 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,6 Çekirdek,3 nm,1.572.700 Puan,8 GB,256 GB,7.8 mm,199 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
10.668955394675699,6.59 İnç,AMOLED,FHD+,120 Hz,6210 mAh,Var,100 W,Yok,50 MP,Var,4320p (Ultra HD) 8K,30 fps,20 MP,8 Çekirdek,3 nm,,12 GB,512 GB,8 mm,199 Gram,,Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.97678254604033,6.9 İnç,Dynamic AMOLED,FHD+,120 Hz,4300 mAh,Var,25 W,Var,50 MP,Var,2160p (Ultra HD) 4K,60 fps,10 MP,10 Çekirdek,3 nm,1.943.900 Puan,12 GB,256 GB,6.5 mm,188 Gram,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
9.457200449907708,6.7 İnç,Super AMOLED,FHD+,90 Hz,5000 mAh,Var,25 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,13 MP,8 Çekirdek,5 nm,435.900 Puan,8 GB,256 GB,7.9 mm,200 Gram,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Var
9.748849837459789,6.6 İnç,Super AMOLED,FHD+,120 Hz,5000 mAh,Var,25 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,13 MP,8 Çekirdek,5 nm,612.100 Puan,8 GB,128 GB,8.2 mm,209 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
11.104494713686279,6.73 İnç,AMOLED,QHD+,120 Hz,5000 mAh,Var,90 W,Var,50 MP,Var,4320p (Ultra HD) 8K,30 fps,32 MP,8 Çekirdek,4 nm,2.114.700 Puan,16 GB,512 GB,9.2 mm,219.8 Gram,Cam | Kauçuk/Plastik (Deri Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.550591841714537,6.9 İnç,Dynamic AMOLED,QHD+,120 Hz,4500 mAh,Var,25 W,Var,108 MP,Var,4320p (Ultra HD) 8K,24 fps,10 MP,8 Çekirdek,7 nm,,8 GB,256 GB,8.1 mm,208 Gram,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
10.714417768752456,6.1 İnç,Dynamic AMOLED,FHD+,120 Hz,3900 mAh,Var,25 W,Var,50 MP,Var,4320p (Ultra HD) 8K,30 fps,12 MP,8 Çekirdek,4 nm,1.524.200 Puan,8 GB,128 GB,7.6 mm,168 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
9.20804273442746,6.7 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,33 W,Yok,50 MP,Yok,1440p (Quad HD) 2K,30 fps,16 MP,8 Çekirdek,6 nm,415.200 Puan,8 GB,256 GB,7.96 mm,188 Gram,Cam,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
10.10608384738666,6.67 İnç,AMOLED,FHD+,144 Hz,5000 mAh,Var,67 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,20 MP,8 Çekirdek,4 nm,934.100 Puan,12 GB,256 GB,8.62 mm,197 Gram,Cam | Kauçuk/Plastik (Deri Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
11.440365524765756,6.5 İnç,Dynamic AMOLED,FHD+,120 Hz,4400 mAh,Var,25 W,Var,200 MP,Var,4320p (Ultra HD) 8K,30 fps,10 MP,8 Çekirdek,3 nm,1.995.100 Puan,12 GB,512 GB,8.9 mm,215 Gram,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
9.159047077588632,6.72 İnç,IPS LCD,FHD+,90 Hz,5828 mAh,Var,45 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,8 Çekirdek,12 nm,279.100 Puan,8 GB,128 GB,7.99 mm,196 Gram,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
8.810704242316461,6.3 İnç,IPS LCD,FHD+,60 Hz,4000 mAh,Var,18 W,Yok,48 MP,Yok,2160p (Ultra HD) 4K,30 fps,13 MP,8 Çekirdek,11 nm,250.300 Puan,4 GB,64 GB,8.35 mm,190 Gram,Cam,Yok,Var,Var,Var,Var,4.2,Yok,Android,Var
10.921396707163876,6.7 İnç,Dynamic AMOLED,QHD+,120 Hz,3900 mAh,Var,25 W,Var,200 MP,Var,4320p (Ultra HD) 8K,30 fps,12 MP,8 Çekirdek,3 nm,2.161.200 Puan,12 GB,512 GB,5.8 mm,163 Gram,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.431273532876919,6.1 İnç,Dynamic AMOLED,FHD+,120 Hz,3900 mAh,Var,25 W,Var,50 MP,Var,4320p (Ultra HD) 8K,30 fps,12 MP,8 Çekirdek,4 nm,1.591.500 Puan,8 GB,256 GB,7.6 mm,168 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
10.077020603297003,6.78 İnç,AMOLED,FHD+,144 Hz,5200 mAh,Var,45 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,50 MP,8 Çekirdek,4 nm,733.500 Puan,12 GB,256 GB,7.29 mm,178 Gram,,Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.594156665220533,6.7 İnç,Dynamic AMOLED,FHD+,120 Hz,4900 mAh,Var,45 W,Var,50 MP,Var,4320p (Ultra HD) 8K,30 fps,12 MP,10 Çekirdek,4 nm,1.810.600 Puan,8 GB,512 GB,7.4 mm,190 Gram,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
9.457200449907708,6.78 İnç,AMOLED,FHD+,144 Hz,5200 mAh,Var,45 W,Yok,50 MP,Yok,1440p (Quad HD) 2K,30 fps,13 MP,8 Çekirdek,6 nm,446.000 Puan,8 GB,256 GB,6.69 mm,170 Gram,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.4,Var,Android,Var
9.791440285861468,6.67 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,67 W,Yok,64 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,8 Çekirdek,4 nm,1.134.500 Puan,12 GB,256 GB,7.9 mm,181 Gram,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Var
10.036633745980971,6.67 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,90 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,60 fps,20 MP,8 Çekirdek,4 nm,1.510.100 Puan,12 GB,512 GB,7.8 mm,179 Gram,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
9.791440285861468,6.67 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,67 W,Yok,64 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,8 Çekirdek,4 nm,1.134.500 Puan,12 GB,256 GB,7.9 mm,181 Gram,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Var
10.036633745980971,6.67 İnç,AMOLED,FHD+,120 Hz,5000 mAh,Var,90 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,60 fps,20 MP,8 Çekirdek,4 nm,1.510.100 Puan,12 GB,512 GB,7.8 mm,179 Gram,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.286430258110272,6.4 İnç,Dynamic AMOLED,FHD+,120 Hz,4500 mAh,Var,25 W,Var,50 MP,Var,4320p (Ultra HD) 8K,24 fps,10 MP,8 Çekirdek,4 nm,1.257.500 Puan,8 GB,128 GB,8.2 mm,209 Gram,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
9.415095894977114,6.9 İnç,IPS LCD,HD+,120 Hz,6000 mAh,Var,33 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,8 Çekirdek,6 nm,419.900 Puan,8 GB,256 GB,8.2 mm,211 Gram,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
10.593749324305026,6.67 İnç,AMOLED,FHD+,144 Hz,5000 mAh,Var,120 W,Var,50 MP,Var,4320p (Ultra HD) 8K,30 fps,32 MP,8 Çekirdek,4 nm,2.017.000 Puan,12 GB,256 GB,8.39 mm,209 Gram,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
11.097410021008562,6.85 İnç,AMOLED,FHD+,144 Hz,7200 mAh,Var,80 W,Var,50 MP,Var,4320p (Ultra HD) 8K,30 fps,16 MP,8 Çekirdek,3 nm,2.941.800 Puan,16 GB,1 TB,8.6 mm,227 Gram,Cam,Var,Var,Var,Var,Var,6.0,Var,Android,Var
11.991117043779226,6.9 İnç,OLED,FHD+,120 Hz,4832 mAh,Var,40 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,18 MP,6 Çekirdek,3 nm,2.697.900 Puan,12 GB,2 TB,8.75 mm,231 Gram,Cam,Var,Var,Var,Var,Var,6.0,Var,iOS,Var
9.266830340233932,6.67 İnç,IPS LCD,HD+,120 Hz,5200 mAh,Var,45 W,Yok,50 MP,Yok,,,8 MP,8 Çekirdek,12 nm,,8 GB,256 GB,7.67 mm,188 Gram,,Yok,Var,Var,Var,Var,5.4,Var,Android,Var
