urun_fiyat,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
9.726637002454627,667.0,AMOLED,FHD+,120.0,5110.0,1.0,45.0,0,50.0,1.0,1080p (Full HD),30.0,20.0,8.0,6.0,475500.0,12.0,256.0,799.0,190.0,,1,5.3,1.0,Android,1.0
9.346517636193289,667.0,AMOLED,FHD+,120.0,5000.0,1.0,33.0,0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,6.0,348500.0,6.0,128.0,785.0,1835.0,,0,5.0,0.0,Android,1.0
8.936795233848184,653.0,IPS LCD,FHD+,60.0,6000.0,1.0,18.0,0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,11.0,253600.0,4.0,128.0,96.0,198.0,Plastik,0,5.0,,Android,1.0
9.998797732340453,677.0,AMOLED,FHD+,120.0,5000.0,1.0,33.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,691700.0,8.0,128.0,83.0,199.0,Cam,1,5.4,1.0,Android,1.0
11.061467359471514,69.0,Dynamic AMOLED,FHD+,120.0,4300.0,1.0,25.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,10.0,10.0,3.0,1943900.0,12.0,512.0,65.0,188.0,Cam,1,5.4,1.0,Android,1.0
10.039189961797659,67.0,AMOLED,FHD+,120.0,5200.0,1.0,100.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,792700.0,8.0,256.0,77.0,187.0,Plastik (Cam Görünümlü),1,5.3,1.0,Android,0.0
8.87213663717682,667.0,IPS LCD,HD+,120.0,5000.0,1.0,15.0,0,8.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,270800.0,4.0,128.0,825.0,187.0,,0,,1.0,Android,1.0
11.44571671527678,63.0,OLED,FHD+,120.0,3582.0,1.0,25.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1853700.0,8.0,512.0,825.0,199.0,Cam,1,5.3,1.0,iOS,1.0
8.816186055013885,667.0,IPS LCD,HD+,120.0,5000.0,1.0,15.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,254900.0,4.0,128.0,835.0,189.0,Plastik (Cam Görünümlü),0,5.0,0.0,Android,1.0
11.695247021764184,67.0,OLED,FHD+,120.0,4441.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1740400.0,8.0,512.0,825.0,221.0,Cam,1,5.3,1.0,iOS,1.0
10.157482274507444,67.0,AMOLED,FHD+,120.0,5000.0,1.0,66.0,0,200.0,0.0,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,701900.0,12.0,512.0,78.0,183.0,,1,5.2,1.0,Android,0.0
8.6400301013753,652.0,IPS LCD,HD+,60.0,5000.0,1.0,15.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,89.0,190.0,Plastik (Cam Görünümlü),0,5.0,1.0,Android,0.0
10.499220340989032,683.0,AMOLED,FHD+,120.0,6500.0,1.0,90.0,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,20.0,8.0,4.0,2024800.0,12.0,256.0,82.0,2157.0,Cam,1,6.0,1.0,Android,1.0
10.789299695294453,68.0,AMOLED,FHD+,120.0,6000.0,1.0,80.0,0,50.0,1.0,4320p (Ultra HD) 8K,30.0,16.0,8.0,4.0,2088900.0,16.0,512.0,785.0,205.0,,1,5.4,1.0,Android,1.0
8.909235279192261,667.0,IPS LCD,HD+,120.0,5000.0,1.0,15.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,825.0,,Plastik (Cam Görünümlü),0,,0.0,Android,1.0
11.26446410567173,61.0,OLED,FHD+,60.0,3561.0,1.0,25.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1517700.0,8.0,512.0,78.0,170.0,Cam,1,5.3,1.0,iOS,1.0
11.652687407345388,67.0,OLED,FHD+,120.0,4323.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1761400.0,6.0,1.0,785.0,240.0,Cam,1,5.3,1.0,iOS,1.0
8.84825366798702,67.0,IPS LCD,HD+,60.0,5000.0,0.0,,0,48.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,264500.0,6.0,256.0,87.0,207.0,,0,5.0,0.0,Android,0.0
8.724207360800564,656.0,IPS LCD,HD+,90.0,5000.0,0.0,,0,13.0,0.0,,,8.0,8.0,28.0,,4.0,128.0,87.0,,,0,,1.0,Android,0.0
8.902962946474135,667.0,IPS LCD,HD+,120.0,5000.0,1.0,18.0,0,48.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,249200.0,4.0,128.0,78.0,192.0,Plastik (Cam Görünümlü),0,,1.0,Android,1.0
8.94105470980255,656.0,IPS LCD,HD+,90.0,5000.0,1.0,18.0,0,50.0,0.0,1080p (Full HD),30.0,32.0,8.0,12.0,260700.0,8.0,256.0,83.0,190.0,,0,5.0,1.0,Android,0.0
9.455325255328814,667.0,AMOLED,FHD+,120.0,4500.0,1.0,67.0,0,64.0,1.0,2160p (Ultra HD) 4K,60.0,20.0,8.0,7.0,840900.0,6.0,128.0,77.0,195.0,Cam,1,5.2,1.0,Android,0.0
9.358846580275406,66.0,PLS,FHD+,90.0,5000.0,1.0,25.0,0,50.0,1.0,1080p (Full HD),30.0,8.0,8.0,6.0,,4.0,128.0,84.0,195.0,Plastik,0,5.0,1.0,Android,0.0
9.40729435081445,65.0,PLS,HD+,60.0,5000.0,1.0,15.0,0,48.0,0.0,1080p (Full HD),30.0,13.0,8.0,8.0,,4.0,64.0,89.0,192.0,Plastik (Cam Görünümlü),0,5.0,1.0,Android,0.0
8.949685745244903,671.0,IPS LCD,HD+,60.0,5000.0,0.0,,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,273400.0,4.0,128.0,877.0,192.0,Plastik,0,5.1,0.0,Android,0.0
11.538602958260002,61.0,OLED,FHD+,120.0,3200.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1432800.0,6.0,1.0,785.0,206.0,Cam,1,5.3,1.0,iOS,1.0
10.231898815201978,673.0,AMOLED,QHD+,120.0,4600.0,1.0,120.0,1,50.0,1.0,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,1119400.0,12.0,256.0,816.0,205.0,Cam,1,5.2,1.0,Android,0.0
8.86014439413516,674.0,IPS LCD,HD+,90.0,5000.0,1.0,15.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,259800.0,6.0,128.0,784.0,188.0,Plastik (Cam Görünümlü),0,5.0,0.0,Android,1.0
9.206131527202128,67.0,AMOLED,FHD+,120.0,5000.0,1.0,33.0,0,64.0,0.0,,,16.0,8.0,6.0,413000.0,8.0,256.0,796.0,,,0,,1.0,Android,0.0
9.878169744551839,682.0,IPS LCD,HD+,90.0,7000.0,1.0,18.0,0,16.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,,6.0,128.0,963.0,230.0,Plastik (Cam Görünümlü),0,5.0,1.0,Android,0.0
9.1495016647451,667.0,IPS LCD,HD+,90.0,5100.0,1.0,45.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,11.0,249600.0,6.0,128.0,768.0,186.0,,0,5.0,1.0,Android,1.0
9.20029003612268,668.0,IPS LCD,HD+,90.0,6000.0,1.0,44.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,278200.0,8.0,256.0,809.0,199.0,,0,5.0,1.0,Android,1.0
10.547236221420816,67.0,Dynamic AMOLED,FHD+,120.0,3700.0,1.0,25.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1507300.0,8.0,256.0,69.0,187.0,Cam,1,5.3,1.0,Android,1.0
9.047821442478408,672.0,IPS LCD,FHD+,90.0,5000.0,1.0,33.0,0,64.0,0.0,1080p (Full HD),60.0,8.0,8.0,12.0,,6.0,128.0,789.0,1895.0,Plastik (Cam Görünümlü),0,5.2,1.0,Android,0.0
9.426812116200054,667.0,AMOLED,FHD+,120.0,5000.0,1.0,67.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,585100.0,8.0,128.0,79.0,187.0,Cam,1,5.2,1.0,Android,1.0
9.422362306749882,647.0,AMOLED,FHD+,60.0,5260.0,1.0,30.0,0,108.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,8.0,370700.0,6.0,128.0,967.0,208.0,Cam,0,5.0,1.0,Android,0.0
9.336091577281744,678.0,IPS LCD,FHD+,120.0,5000.0,1.0,33.0,0,64.0,0.0,,,32.0,8.0,6.0,,8.0,256.0,875.0,208.0,,0,5.0,1.0,Android,
9.134759777584858,678.0,IPS LCD,FHD+,120.0,5000.0,1.0,18.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,6.0,437600.0,8.0,256.0,77.0,187.0,Plastik (Cam Görünümlü),0,5.0,1.0,Android,1.0
10.756538972268421,68.0,OLED,FHD+,120.0,5050.0,1.0,100.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,13.0,8.0,7.0,929200.0,12.0,512.0,84.0,220.0,Cam,0,5.2,1.0,Android,1.0
11.231281791304093,68.0,OLED,FHD+,120.0,5600.0,1.0,80.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,50.0,8.0,4.0,2051100.0,12.0,512.0,89.0,229.0,Cam | Kauçuk/Plastik (Deri Görünümlü),1,5.3,1.0,Android,1.0
8.435557882893606,651.0,IPS LCD,HD+,60.0,4000.0,,,0,13.0,0.0,,,8.0,8.0,28.0,,4.0,128.0,945.0,180.0,,0,,,Android,0.0
11.502875129116727,67.0,OLED,FHD+,120.0,4352.0,1.0,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1438500.0,6.0,512.0,765.0,240.0,Cam,1,5.0,1.0,iOS,1.0
9.32562963409582,65.0,PLS,HD+,60.0,5000.0,1.0,15.0,0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,152800.0,4.0,64.0,89.0,205.0,Plastik,0,5.0,0.0,Android,0.0
9.519966160310158,678.0,AMOLED,FHD+,120.0,5000.0,1.0,33.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,13.0,8.0,6.0,446100.0,8.0,256.0,68.0,162.0,Plastik (Cam Görünümlü),0,5.0,1.0,Android,1.0
9.101644299528855,67.0,PLS,HD+,60.0,5000.0,1.0,25.0,0,50.0,0.0,1080p (Full HD),60.0,8.0,8.0,12.0,247700.0,4.0,128.0,8.0,189.0,Plastik,0,5.3,0.0,Android,0.0
9.433483923290392,678.0,IPS LCD,FHD+,120.0,5000.0,1.0,33.0,0,108.0,0.0,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,439300.0,8.0,256.0,84.0,206.0,,0,5.2,1.0,Android,1.0
9.852246888342531,67.0,AMOLED,FHD+,120.0,5000.0,1.0,100.0,0,200.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,560400.0,12.0,512.0,87.0,189.0,,1,5.2,1.0,Android,0.0
8.83837773592202,653.0,IPS LCD,HD+,90.0,5000.0,,,0,50.0,0.0,,,13.0,8.0,12.0,,6.0,128.0,,,,0,5.0,,Android,0.0
9.61857364517762,64.0,Super AMOLED,FHD+,60.0,4000.0,1.0,15.0,0,25.0,0.0,1080p (Full HD),30.0,25.0,8.0,10.0,274900.0,6.0,64.0,77.0,166.0,Plastik (Cam Görünümlü),0,5.0,0.0,Android,0.0
8.81478351462791,656.0,IPS LCD,HD+,90.0,5000.0,1.0,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,154300.0,6.0,128.0,9.0,203.0,Plastik (Cam Görünümlü),0,5.0,0.0,Android,1.0
9.14711725198573,678.0,IPS LCD,FHD+,120.0,5000.0,1.0,45.0,0,64.0,0.0,1440p (Quad HD) 2K,30.0,16.0,8.0,6.0,438000.0,8.0,256.0,858.0,219.0,,0,,1.0,Android,1.0
11.407564949312402,61.0,OLED,FHD+,120.0,3095.0,1.0,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1484600.0,6.0,256.0,765.0,204.0,Cam,1,5.0,1.0,iOS,1.0
8.839769322845338,653.0,IPS LCD,HD+,60.0,5000.0,0.0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,141900.0,3.0,64.0,90.0,196.0,Plastik,0,5.0,0.0,Android,1.0
8.962009773358902,674.0,IPS LCD,HD+,90.0,5500.0,1.0,15.0,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,6.0,256.0,819.0,199.0,Plastik (Cam Görünümlü),0,5.4,0.0,Android,1.0
9.104979856318357,67.0,IPS LCD,HD+,90.0,5000.0,1.0,225.0,0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,8.0,256.0,82.0,,,0,,,Android,0.0
9.471043257117008,667.0,OLED,FHD+,120.0,5000.0,1.0,45.0,0,50.0,0.0,1080p (Full HD),30.0,32.0,8.0,6.0,374000.0,8.0,256.0,776.0,187.0,Plastik (Cam Görünümlü),0,5.0,1.0,Android,1.0
10.000432758592607,67.0,OLED,FHD+,120.0,5000.0,1.0,100.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,60.0,8.0,7.0,595800.0,12.0,256.0,698.0,195.0,,0,5.2,1.0,Android,0.0
10.322230781590136,695.0,IPS LCD,FHD+,144.0,5000.0,1.0,33.0,0,100.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,1019600.0,12.0,256.0,8.0,230.0,Metal,1,5.2,1.0,Android,0.0
9.210340371976184,678.0,IPS LCD,FHD+,120.0,5000.0,1.0,33.0,0,50.0,0.0,1080p (Full HD),30.0,32.0,8.0,12.0,,6.0,256.0,835.0,200.0,,0,5.0,1.0,Android,0.0
11.611172691064748,67.0,OLED,FHD+,120.0,4441.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1740400.0,8.0,1.0,825.0,221.0,Cam,1,5.3,1.0,iOS,1.0
10.494075844768336,61.0,OLED,FHD+,60.0,2815.0,1.0,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1250400.0,4.0,256.0,74.0,164.0,Cam,1,5.0,1.0,iOS,1.0
8.873466654772425,653.0,IPS LCD,FHD+,60.0,5020.0,1.0,18.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,280700.0,4.0,64.0,91.0,198.0,Plastik,0,5.0,0.0,Android,0.0
10.41887764325511,67.0,AMOLED,FHD+,120.0,5000.0,1.0,67.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,696600.0,12.0,512.0,875.0,196.0,,1,5.2,1.0,Android,1.0
11.218554404367652,67.0,OLED,FHD+,60.0,4383.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1417400.0,6.0,512.0,78.0,201.0,Cam,1,5.3,1.0,iOS,1.0
9.480205664031953,667.0,IPS LCD,HD+,90.0,5800.0,1.0,45.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,11.0,,8.0,256.0,786.0,195.0,,0,5.0,1.0,Android,1.0
10.805129310200986,686.0,AMOLED,FHD+,120.0,4780.0,1.0,67.0,0,50.0,1.0,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,1960500.0,12.0,512.0,78.0,190.0,,1,5.4,1.0,Android,0.0
10.088492173359143,667.0,AMOLED,FHD+,120.0,5000.0,1.0,120.0,0,200.0,1.0,4320p (Ultra HD) 8K,24.0,20.0,8.0,4.0,1345300.0,12.0,256.0,86.0,205.0,Cam,1,5.2,1.0,Android,1.0
11.547819523947549,67.0,OLED,FHD+,120.0,4323.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1761400.0,6.0,512.0,785.0,240.0,Cam,1,5.3,1.0,iOS,1.0
9.903487552536127,667.0,IPS LCD,FHD+,144.0,5000.0,1.0,33.0,0,108.0,1.0,4320p (Ultra HD) 8K,30.0,20.0,8.0,7.0,861000.0,8.0,128.0,933.0,218.0,Cam,1,5.1,1.0,Android,0.0
9.159047077588632,67.0,IPS LCD,HD+,120.0,5160.0,1.0,45.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,274600.0,6.0,128.0,77.0,188.0,Plastik (Cam Görünümlü),0,5.3,1.0,Android,1.0
9.923290179832307,67.0,AMOLED,FHD+,120.0,5000.0,1.0,67.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,595600.0,8.0,256.0,754.0,177.0,Plastik (Cam Görünümlü),1,5.2,1.0,Android,1.0
9.648659816955295,643.0,AMOLED,FHD+,60.0,5000.0,1.0,33.0,0,48.0,0.0,1080p (Full HD),30.0,16.0,8.0,11.0,,4.0,128.0,795.0,175.0,Plastik (Cam Görünümlü),0,5.0,1.0,Android,0.0
9.262379538132215,647.0,AMOLED,FHD+,60.0,5260.0,1.0,30.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,64.0,967.0,204.0,Cam,0,5.0,1.0,Android,0.0
9.070100815561595,64.0,PLS,HD+,60.0,4000.0,1.0,15.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,14.0,,2.0,32.0,8.0,177.0,Plastik,0,4.2,0.0,Android,0.0
11.407564949312402,65.0,OLED,FHD+,120.0,3149.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,18.0,6.0,3.0,2123800.0,12.0,1.0,564.0,165.0,Cam,1,6.0,1.0,iOS,1.0
9.04924865881459,67.0,IPS LCD,HD+,120.0,5000.0,1.0,18.0,0,48.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,261600.0,6.0,128.0,81.0,1856.0,Plastik (Cam Görünümlü),0,,,Android,1.0
9.798127036878302,667.0,AMOLED,FHD+,120.0,5020.0,1.0,33.0,0,108.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,417800.0,8.0,256.0,81.0,193.0,Cam,0,5.1,1.0,Android,1.0
9.574986263338012,65.0,IPS LCD,FHD+,90.0,5000.0,1.0,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,255300.0,4.0,128.0,892.0,181.0,Plastik (Cam Görünümlü),0,5.1,0.0,Android,0.0
9.433563920090563,63.0,IPS LCD,HD+,60.0,5000.0,0.0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,3.0,64.0,904.0,185.0,,0,5.0,1.0,Android,0.0
9.525151111816216,667.0,AMOLED,FHD+,120.0,5000.0,1.0,67.0,0,50.0,1.0,1080p (Full HD),30.0,16.0,8.0,6.0,367500.0,8.0,512.0,792.0,187.0,,0,5.0,1.0,Android,1.0
11.355101379776661,67.0,OLED,FHD+,60.0,4674.0,1.0,30.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1572700.0,8.0,512.0,78.0,199.0,Cam,1,5.3,1.0,iOS,1.0
9.80615252410878,65.0,Super AMOLED,FHD+,120.0,5000.0,1.0,25.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,13.0,8.0,5.0,485500.0,8.0,256.0,83.0,197.0,Plastik (Cam Görünümlü),1,5.3,1.0,Android,0.0
9.358760377094455,66.0,PLS,FHD+,60.0,5000.0,1.0,15.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,64.0,88.0,195.0,Plastik,0,5.0,0.0,Android,0.0
10.085800775962026,667.0,AMOLED,FHD+,120.0,5110.0,1.0,45.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,4.0,646600.0,8.0,256.0,84.0,190.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),1,5.4,1.0,Android,1.0
9.90353755128617,667.0,AMOLED,FHD+,120.0,5100.0,1.0,67.0,0,64.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,605800.0,12.0,512.0,798.0,181.0,Plastik (Cam Görünümlü),1,5.2,1.0,Android,1.0
9.478074806618269,667.0,IPS LCD,HD+,90.0,5000.0,1.0,45.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,334900.0,8.0,128.0,768.0,186.0,,0,5.0,1.0,Android,1.0
9.832023773727578,678.0,AMOLED,FHD+,120.0,6000.0,1.0,70.0,0,108.0,0.0,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,439200.0,12.0,256.0,788.0,195.0,Plastik (Cam Görünümlü),1,5.3,1.0,Android,1.0
9.67213414236826,667.0,AMOLED,FHD+,60.0,4700.0,1.0,30.0,0,64.0,0.0,4320p (Ultra HD) 8K,30.0,20.0,8.0,7.0,756200.0,8.0,256.0,89.0,219.0,Cam,1,5.1,1.0,Android,0.0
11.05089000537367,61.0,OLED,FHD+,60.0,4005.0,1.0,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1405700.0,8.0,512.0,78.0,167.0,Cam,1,5.3,1.0,iOS,1.0
11.05089000537367,642.0,AMOLED,FHD+,120.0,5750.0,1.0,70.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1157000.0,12.0,512.0,1198.0,249.0,,1,5.3,1.0,Android,1.0
8.848078421168667,668.0,IPS LCD,HD+,90.0,5500.0,1.0,15.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,247100.0,4.0,128.0,81.0,198.0,Plastik (Metalik Görünümlü),0,5.0,0.0,Android,1.0
9.375939552625749,674.0,IPS LCD,HD+,90.0,5000.0,1.0,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,276600.0,8.0,256.0,809.0,192.0,Plastik (Cam Görünümlü),0,5.3,1.0,Android,1.0
9.367344120785848,64.0,Super AMOLED,FHD+,90.0,5000.0,1.0,67.0,0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,427200.0,8.0,256.0,795.0,178.0,,0,5.2,1.0,Android,0.0
9.209990310711888,655.0,AMOLED,FHD+,90.0,4250.0,1.0,33.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,411900.0,6.0,128.0,681.0,157.0,Cam,0,5.1,1.0,Android,0.0
9.865670413911111,667.0,AMOLED,FHD+,120.0,5000.0,1.0,67.0,0,200.0,1.0,1080p (Full HD),60.0,16.0,8.0,6.0,433200.0,12.0,512.0,798.0,179.0,,0,5.3,1.0,Android,1.0
9.02401079378469,667.0,IPS LCD,HD+,90.0,5000.0,1.0,45.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,273000.0,8.0,128.0,764.0,185.0,,0,5.0,1.0,Android,1.0
10.018651606095347,667.0,AMOLED,FHD+,120.0,5000.0,1.0,90.0,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,20.0,8.0,4.0,1628600.0,8.0,256.0,78.0,179.0,Plastik (Cam Görünümlü),1,5.4,1.0,Android,1.0
9.175488023608962,64.0,Super AMOLED,FHD+,90.0,5000.0,1.0,67.0,0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,427200.0,8.0,128.0,795.0,178.0,,0,5.2,1.0,Android,0.0
9.103311799217659,64.0,Super AMOLED,FHD+,90.0,5000.0,1.0,33.0,0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,408000.0,8.0,128.0,795.0,178.0,Plastik (Cam Görünümlü),0,5.3,1.0,Android,0.0
10.811452924576287,61.0,OLED,FHD+,60.0,3227.0,1.0,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1550800.0,4.0,512.0,765.0,174.0,Cam,1,5.0,1.0,iOS,1.0
8.922279561145409,667.0,IPS LCD,FHD+,60.0,5020.0,1.0,18.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,396000.0,4.0,64.0,88.0,209.0,Cam,0,5.0,0.0,Android,1.0
8.006367567650246,55.0,Super AMOLED,HD,60.0,3000.0,0.0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,28.0,,15.0,16.0,75.0,171.0,Plastik,0,4.1,0.0,Android,0.0
10.320512256990977,677.0,AMOLED,FHD+,120.0,6000.0,1.0,90.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,806100.0,12.0,256.0,739.0,199.0,Cam | Plastik (Cam Görünümlü),1,5.4,1.0,Android,1.0
9.852061617773284,667.0,AMOLED,FHD+,120.0,5100.0,1.0,67.0,0,64.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,605800.0,12.0,256.0,798.0,181.0,Plastik (Cam Görünümlü),1,5.2,1.0,Android,1.0
9.686574550972555,67.0,OLED,FHD+,120.0,4500.0,1.0,66.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,60.0,8.0,6.0,590900.0,8.0,256.0,688.0,168.0,,0,5.2,1.0,Android,0.0
10.868568448579715,61.0,OLED,FHD+,60.0,3279.0,1.0,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1381900.0,6.0,512.0,78.0,172.0,Cam,1,5.3,1.0,iOS,1.0
9.768125914605452,655.0,AMOLED,FHD+,120.0,4300.0,1.0,67.0,0,108.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,598100.0,8.0,256.0,729.0,173.0,Cam,1,5.2,1.0,Android,0.0
9.621551606102532,667.0,AMOLED,FHD+,120.0,5000.0,1.0,67.0,0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,,8.0,256.0,812.0,205.0,Plastik (Cam Görünümlü),1,5.1,1.0,Android,1.0
9.723867343813835,667.0,AMOLED,FHD+,120.0,5000.0,1.0,67.0,0,108.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,808800.0,8.0,128.0,88.0,203.0,Cam,1,5.2,1.0,Android,1.0
8.237743803890933,55.0,IPS LCD,HD+,60.0,3000.0,0.0,,0,8.0,0.0,1080p (Full HD),30.0,5.0,4.0,12.0,,2.0,32.0,995.0,172.0,Plastik,0,4.2,0.0,Android,0.0
9.210340371976184,652.0,IPS LCD,HD+,60.0,5000.0,0.0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,84.0,190.0,Plastik (Cam Görünümlü),0,5.0,0.0,Android,0.0
